date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-27,MomentumAgent,002594,BUY,10,257.0,2570.0,88831.0,101763.0,1763.0,0.01763,BUY 10 002594 @ 257.00；002594近5日涨幅15.77%强势，追涨趋势延续
2021-01-27,MeanReversionAgent,000002,BUY,1,29.7,29.7,101075.62,101202.97,1202.97,0.0120297,BUY 1 000002 @ 29.70；超跌非共识，多agent买入验证，均值回归预期
2021-01-27,LowVolatilityAgent,601318,BUY,1,83.04,83.04,100286.19,100594.53,594.53,0.0059453,BUY 1 601318 @ 83.04；超跌非拥挤，低波动策略小仓试多
2021-01-27,DrawdownBuyerAgent,000002,BUY,10,29.4,294.0,37600.5,106811.8,6811.8,0.068118,BUY 10 000002 @ 29.40；超跌非共识，多个Agent买入验证，回撤修复逻辑
2021-01-27,RandomAgent,601899,BUY,10,10.42,104.2,92917.78,99943.34,-56.66,-0.0005666,BUY 10 601899 @ 10.42；巨量超跌非共识，周期股修复机会
2021-01-27,TruthfulReporterAgent,000002,BUY,1,29.4,29.4,99765.52,100020.22,20.22,0.00020219999999999998,BUY 1 000002 @ 29.40；超跌非共识信号增强，多个Agent协同加仓验证反弹
2021-01-27,PersuaderAgent,002594,SELL,10,257.0,2570.0,92286.19,104450.19,4450.19,0.0445019,SELL 10 002594 @ 257.00；涨幅15.77%已高，获利了结分散风险
2021-01-27,FreeRiderAgent,000002,BUY,2,29.7,59.4,95757.74,100160.62,160.62,0.0016062000000000001,BUY 2 000002 @ 29.70；超跌非共识，多个Agent买入验证，跟随小仓博弈反弹
2021-01-27,ContrarianAgent,000858,BUY,1,292.58,292.58,97287.64,97872.8,-2127.2,-0.021272,BUY 1 000858 @ 292.58；拥挤释放恐慌过度，加仓摊平
2021-01-27,CommitteeTeamAgent,601318,BUY,1,83.04,83.04,95391.16,101233.5,1233.5,0.012335,BUY 1 601318 @ 83.04；超跌非共识，验证反弹
2021-01-27,DynamicTeamAgent,601318,BUY,1,83.04,83.04,94023.27,100307.17,307.17,0.0030717,BUY 1 601318 @ 83.04；超跌非共识验证，FreeRider已入场
2021-01-27,SocialGraphAgent,000002,BUY,1,29.4,29.4,100468.12,100595.47,595.47,0.0059547,BUY 1 000002 @ 29.40；超跌非共识，多agent验证，跟随买入
