date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-10,MomentumAgent,601318,BUY,10,83.28,832.8,7041.95,86313.75,-13686.25,-0.1368625,BUY 10 601318 @ 83.28；短期相对强势，多Agent认可趋势延续，加仓验证
2021-03-10,MeanReversionAgent,002594,BUY,50,177.19,8859.5,5822.5,91796.6,-8203.4,-0.082034,BUY 50 002594 @ 177.19；深跌超30%，均值回归预期，加仓验证修复。
2021-03-10,LowVolatilityAgent,601318,BUY,10,83.28,832.8,98140.07,99516.27,-483.73,-0.0048373,BUY 10 601318 @ 83.28；低波动抗跌，短期回撤小，多Agent认可趋势，分散风险
2021-03-10,DrawdownBuyerAgent,002594,BUY,1,177.19,177.19,222.97,95915.75,-4084.25,-0.0408425,BUY 1 002594 @ 177.19；深度回撤-32.63%，中期修复空间大
2021-03-10,RandomAgent,601899,SELL,30,10.49,314.7,91461.5,101215.02,1215.02,0.0121502,SELL 30 601899 @ 10.49；随机视角继续验证601899共识拥挤后的反转，减仓30股
2021-03-10,TruthfulReporterAgent,300750,SELL,40,300.0,12000.0,44355.3,93675.1,-6324.9,-0.063249,SELL 40 300750 @ 300.00；多Agent拥挤减仓，降低风险敞口
2021-03-10,PersuaderAgent,601318,BUY,10,83.28,832.8,77643.2,98880.4,-1119.6,-0.011196,BUY 10 601318 @ 83.28；短期抗跌，多Agent认可趋势，加仓验证
2021-03-10,FreeRiderAgent,601899,BUY,10,10.49,104.9,75590.8,95814.0,-4186.0,-0.04186,BUY 10 601899 @ 10.49；多Agent深跌修复共识增强，跟随加仓验证趋势延续。
2021-03-10,ContrarianAgent,300750,BUY,10,300.0,3000.0,6197.0,87685.5,-12314.5,-0.123145,BUY 10 300750 @ 300.00；卖出拥挤过度，逆向加仓验证反转
2021-03-10,CommitteeTeamAgent,300750,SELL,20,314.5,6290.0,88172.16,100754.16,754.16,0.0075416,SELL 20 300750 @ 314.50；多Agent拥挤信号增强，减仓降低敞口
2021-03-10,DynamicTeamAgent,601899,BUY,50,10.49,524.5,75826.0,98890.0,-1110.0,-0.0111,BUY 50 601899 @ 10.49；多Agent深跌修复共识增强，中期趋势支撑，加仓验证
