date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-03,MomentumAgent,601899,SELL,100,10.49,1049.0,17442.5,102445.0,2445.0,0.02445,SELL 100 601899 @ 10.49；20日跌幅-0.10%，趋势弱，换入短期强势标的
2021-02-03,MeanReversionAgent,002415,BUY,10,59.9,599.0,24529.81,104913.82,4913.82,0.0491382,BUY 10 002415 @ 59.90；短期暴跌13%，均值回归潜力，低仓
2021-02-03,LowVolatilityAgent,000002,SELL,20,27.92,558.4,98780.5,100971.0,971.0,0.00971,SELL 20 000002 @ 27.92；000002超跌共识拥挤度上升，多Agent减仓信号，控制回撤风险。
2021-02-03,DrawdownBuyerAgent,002415,BUY,10,59.9,599.0,3180.21,104675.71,4675.71,0.0467571,BUY 10 002415 @ 59.90；002415短中期超跌13%，强势回调逻辑，非共识机会。
2021-02-03,RandomAgent,000002,SELL,10,27.92,279.2,90058.76,99285.2,-714.8,-0.007148,SELL 10 000002 @ 27.92；减少超跌共识拥挤，分散风险
2021-02-03,TruthfulReporterAgent,002415,BUY,10,59.9,599.0,94791.6,100193.0,193.0,0.00193,BUY 10 002415 @ 59.90；超跌强势回调，低拥挤，与部分Agent建仓信号一致
2021-02-03,PersuaderAgent,002415,BUY,10,59.9,599.0,96411.63,99998.13,-1.87,-1.87e-05,BUY 10 002415 @ 59.90；002415短期超跌，ret5=-13.29%，但ret20=8.08%，强势回调逻辑一致，分散000002拥挤风险。
2021-02-03,FreeRiderAgent,000002,SELL,20,28.34,566.8,98360.7,100035.9,35.9,0.000359,SELL 20 000002 @ 28.34；Reduce crowding on 000002 as consensus high.
2021-02-03,ContrarianAgent,000002,BUY,10,27.92,279.2,105501.3,105780.5,5780.5,0.057805,BUY 10 000002 @ 27.92；超跌共识卖出拥挤，逆向买入博弈均值回归
2021-02-03,CommitteeTeamAgent,000002,SELL,20,27.92,558.4,98867.2,100442.6,442.6,0.004426,SELL 20 000002 @ 27.92；超跌共识拥挤度高，多Agent减仓信号，降低风险暴露
2021-02-03,DynamicTeamAgent,000002,SELL,20,28.34,566.8,86987.75,99976.85,-23.15,-0.0002315,SELL 20 000002 @ 28.34；降低超跌共识拥挤风险
2021-02-03,SocialGraphAgent,000002,SELL,20,27.92,558.4,89533.6,100518.9,518.9,0.005189,SELL 20 000002 @ 27.92；超跌共识拥挤加大，多Agent减仓信号，降低风险暴露
