date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-11,MomentumAgent,300750,SELL,100,390.0,39000.0,97114.5,98715.0,-1285.0,-0.01285,SELL 100 300750 @ 390.00；300750弱势，ret5=-3.49%，卖出止损，腾出资金
2021-01-11,MeanReversionAgent,300750,BUY,100,390.0,39000.0,61000.0,100000.0,0.0,0.0,BUY 100 300750 @ 390.00；300750短期超卖，5日跌幅-3.49%，均值回归预期
2021-01-11,LowVolatilityAgent,600036,SELL,50,48.42,2421.0,98121.0,100542.0,542.0,0.00542,SELL 50 600036 @ 48.42；短期涨幅12.16%，止盈降低回撤风险
2021-01-11,DrawdownBuyerAgent,300750,BUY,100,390.0,39000.0,61000.0,100000.0,0.0,0.0,BUY 100 300750 @ 390.00；近5日回撤3.49%，相对其他股票跌幅最大，存在价值修复可能
2021-01-11,RandomAgent,300750,BUY,10,390.0,3900.0,86510.5,100510.5,510.5,0.005105,BUY 10 300750 @ 390.00；非共识：短期跌幅最大，超卖反弹概率高，其他agent忽略此机会
2021-01-11,TruthfulReporterAgent,601899,SELL,50,10.67,533.5,100080.0,100080.0,80.0,0.0008,SELL 50 601899 @ 10.67；拥挤风险未减，成交量异常但趋势未确认，清仓规避
2021-01-11,PersuaderAgent,601899,SELL,50,10.67,533.5,18873.5,97407.0,-2593.0,-0.02593,SELL 50 601899 @ 10.67；多Agent拥挤风险加剧，部分止盈降低暴露，锁定利润
2021-01-11,FreeRiderAgent,601899,SELL,50,10.67,533.5,99512.5,100046.0,46.0,0.00046,SELL 50 601899 @ 10.67；跟随部分止盈，降低拥挤风险，等待量能确认
2021-01-11,ContrarianAgent,601899,BUY,10,10.67,106.7,99893.3,100000.0,0.0,0.0,BUY 10 601899 @ 10.67；多Agent止盈后拥挤缓解，量能异常或持续，逆向布局
2021-01-11,CommitteeTeamAgent,601899,SELL,50,10.67,533.5,100071.5,100071.5,71.5,0.000715,SELL 50 601899 @ 10.67；多Agent止盈导致拥挤风险上升，量能异常未确认趋势，全部卖出锁定利润。
2021-01-11,DynamicTeamAgent,002415,BUY,50,59.0,2950.0,96596.5,100080.0,80.0,0.0008,BUY 50 002415 @ 59.00；短期动量强劲，量能配合，分散拥挤风险
2021-01-11,SocialGraphAgent,601899,SELL,50,10.67,533.5,99529.5,100063.0,63.0,0.00063,SELL 50 601899 @ 10.67；拥挤风险上升，部分止盈降低风险
