message_id,timestamp,sender_id,channel,receiver_ids,tickers,direction,confidence,natural_language
2149,2026-05-25 17:26:05,MomentumAgent,public,[],['601899'],,,601899 买入100股，趋势延续加仓，看好强势延续。
2150,2026-05-25 17:26:05,MomentumAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MeanReversionAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['601899'],,,601899强势加仓100股，追涨趋势延续。
2152,2026-05-25 17:26:05,MeanReversionAgent,public,[],['002415'],,,002415 卖出20股 拥挤风险释放 转向000333超跌均值修复
2153,2026-05-25 17:26:05,MeanReversionAgent,private,['ContrarianAgent'],['002415'],,,000333超跌-10.84%拥挤低，与你共识，验证均值回归信号
2154,2026-05-25 17:26:05,MeanReversionAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MomentumAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['002415'],,,002415减仓20股，拥挤退散；关注000333超跌修复机会，控制仓位风险。
2156,2026-05-25 17:26:05,LowVolatilityAgent,public,[],['000333'],,,000333 买入10股：超跌逆向布局，拥挤度低，均值修复预期。
2157,2026-05-25 17:26:05,LowVolatilityAgent,private,['ContrarianAgent'],['000333'],,,感谢超跌信号，000333逆向后市如何控制仓位？
2158,2026-05-25 17:26:05,LowVolatilityAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'MeanReversionAgent', 'MomentumAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['000333'],,,增持000333 10股，超跌逆向组合，控制回撤风险。
2160,2026-05-25 17:26:05,DrawdownBuyerAgent,public,[],['002415'],,,002415减仓30股，拥挤风险释放；关注000333超跌逆向机会
2161,2026-05-25 17:26:05,DrawdownBuyerAgent,private,['ContrarianAgent'],['002415'],,,000333超跌逆向验证，我计划换入，仓位如何？
2162,2026-05-25 17:26:05,DrawdownBuyerAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MeanReversionAgent', 'MomentumAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['002415'],,,减仓002415，加仓超跌标的，等待均值回归
2164,2026-05-25 17:26:05,RandomAgent,public,[],['002594'],,,002594 卖出30股：超跌共识拥挤，随机减仓
2165,2026-05-25 17:26:05,RandomAgent,private,['ContrarianAgent'],['002594'],,,你大买000333，我减仓002594，观点分歧验证随机性
2166,2026-05-25 17:26:05,RandomAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MeanReversionAgent', 'MomentumAgent', 'PersuaderAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['002594'],,,减仓002594 30股，超跌共识过热，随机逆向操作
2168,2026-05-25 17:26:05,TruthfulReporterAgent,public,[],['002594'],,,002594 加仓1股：超跌-36%多Agent验证均值回归
2169,2026-05-25 17:26:05,TruthfulReporterAgent,private,['DrawdownBuyerAgent'],['002594'],,,002594超跌信号验证，继续加仓，下行风险如何？
2170,2026-05-25 17:26:05,TruthfulReporterAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MeanReversionAgent', 'MomentumAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent']",['002594'],,,加仓002594 1股，超跌均值回归逻辑增强，控制仓位。
