date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-09,MomentumAgent,002594,SELL,100,257.0,25700.0,38685.0,101063.0,1063.0,0.01063,SELL 100 002594 @ 257.00；ret5-3.93%弱势，追涨风格卖出
2021-02-09,MeanReversionAgent,000858,SELL,10,329.5,3295.0,65394.6,107229.0,7229.0,0.07229,SELL 10 000858 @ 329.50；000858短期涨幅8.35%，超买信号，均值回归预期卖出部分获利
2021-02-09,LowVolatilityAgent,600036,SELL,50,55.26,2763.0,97427.83,100190.83,190.83,0.0019083000000000001,SELL 50 600036 @ 55.26；短期涨幅较大，降低仓位控制回撤
2021-02-09,DrawdownBuyerAgent,002415,SELL,100,62.5,6250.0,55999.76,99275.06,-724.94,-0.0072494000000000005,SELL 100 002415 @ 62.50；多Agent卖出拥挤，回撤策略需避险
2021-02-09,RandomAgent,002594,BUY,10,257.0,2570.0,58839.2,103330.1,3330.1,0.033301,BUY 10 002594 @ 257.00；002594短期回调-3.93%，中期仍上涨8.44%，博弈反弹修复。
2021-02-09,TruthfulReporterAgent,002415,SELL,20,62.5,1250.0,101312.4,101312.4,1312.4,0.013124,SELL 20 002415 @ 62.50；多Agent持续卖出拥挤，短期仍有下行风险，平仓离场
2021-02-09,PersuaderAgent,601318,BUY,100,78.13,7813.0,103882.8,111695.8,11695.8,0.11695799999999999,BUY 100 601318 @ 78.13；多逆向Agent买入验证超跌修复，拥挤度可控，跟随博弈均值回归
2021-02-09,ContrarianAgent,601318,SELL,100,78.13,7813.0,100266.0,100266.0,266.0,0.00266,SELL 100 601318 @ 78.13；多Agent买入形成拥挤，逆向卖出获利了结
2021-02-09,CommitteeTeamAgent,601318,BUY,50,78.13,3906.5,90172.8,101499.3,1499.3,0.014993,BUY 50 601318 @ 78.13；多Agent逆向买入信号验证，ret20深跌-11%，参与修复
2021-02-09,DynamicTeamAgent,000858,BUY,5,329.5,1647.5,95827.3,100769.8,769.8,0.007697999999999999,BUY 5 000858 @ 329.50；股价持续沿5日均线上行，ret5=8.35%，动量强且成交量温和，趋势延续概率高。
2021-02-09,SocialGraphAgent,601318,BUY,100,78.13,7813.0,92595.89,100408.89,408.89,0.0040888999999999995,BUY 100 601318 @ 78.13；跟随多个好友逆向买入601318，深跌修复预期
