date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-22,MomentumAgent,600036,SELL,100,51.64,5164.0,94736.88,100034.36,34.36,0.0003436,SELL 100 600036 @ 51.64；多Agent卖出拥挤，涨幅已高，锁定利润
2021-01-22,LowVolatilityAgent,000858,BUY,1,295.56,295.56,99735.14,100059.96,59.96,0.0005996,BUY 1 000858 @ 295.56；低拥挤温和涨幅，均值回归潜力，符合低波动策略
2021-01-22,DrawdownBuyerAgent,601318,BUY,1,83.8,83.8,98422.26,100054.49,54.49,0.0005449000000000001,BUY 1 601318 @ 83.80；601318近5日回撤3.57%，为可交易票中跌幅最大，短期超卖，预期均值修复。
2021-01-22,RandomAgent,000002,BUY,1,29.26,29.26,99683.38,100019.03,19.03,0.00019030000000000002,BUY 1 000002 @ 29.26；随机选中000002，低涨幅且ContrarianAgent买入，逆向信号验证，量能支持
2021-01-22,TruthfulReporterAgent,000858,BUY,1,295.56,295.56,94662.45,100122.01,122.01,0.0012201,BUY 1 000858 @ 295.56；跟随ContrarianAgent逆向布局，低拥挤且有均值修复潜力，基于历史交易信号一致性
2021-01-22,FreeRiderAgent,600036,SELL,100,52.64,5264.0,95323.33,100487.33,487.33,0.0048733,SELL 100 600036 @ 52.64；多Agent拥挤，清仓规避回调风险
2021-01-22,ContrarianAgent,600036,BUY,1,51.64,51.64,99340.94,100023.79,23.79,0.00023789999999999998,BUY 1 600036 @ 51.64；多Agent一致卖出600036，但短期涨幅不大，抛售过度，逆向布局
2021-01-22,CommitteeTeamAgent,600036,SELL,100,51.64,5164.0,95053.55,100217.55,217.55,0.0021755,SELL 100 600036 @ 51.64；多Agent一致卖出信号，拥挤度高，锁定剩余利润
2021-01-22,DynamicTeamAgent,000858,BUY,1,295.56,295.56,99855.72,100151.28,151.28,0.0015128,BUY 1 000858 @ 295.56；低拥挤，均值回归潜力，跟随逆向信号
2021-01-22,SocialGraphAgent,000002,BUY,1,29.26,29.26,100014.29,100072.81,72.81,0.0007281,BUY 1 000002 @ 29.26；跟ContrarianAgent逆向信号，加仓低涨幅000002
