date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-05,MomentumAgent,600036,BUY,10,54.74,547.4,93923.38,100139.81,139.81,0.0013981,BUY 10 600036 @ 54.74；600036 ret20=17.47%领涨，ret5=7.12%延续强势，追加仓位
2021-02-05,MeanReversionAgent,601899,BUY,1,9.8,9.8,95715.1,100473.12,473.12,0.0047312,BUY 1 601899 @ 9.80；深度回撤-13.66%后ret5转正，均值回归信号
2021-02-05,DrawdownBuyerAgent,601899,BUY,1,9.8,9.8,98029.11,100088.98,88.98,0.0008898,BUY 1 601899 @ 9.80；深度回撤-13.66%提供安全边际，初步反弹，均值修复潜力
2021-02-05,RandomAgent,000858,BUY,1,319.76,319.76,98915.84,100036.33,36.33,0.0003633,BUY 1 000858 @ 319.76；随机非共识，强势未受关注，ret5=9.83%趋势延续
2021-02-05,PersuaderAgent,002594,BUY,1,249.0,249.0,98878.95,99984.43,-15.57,-0.0001557,BUY 1 002594 @ 249.00；低拥挤动量信号多Agent验证，趋势延续，SocialGraphAgent已加仓，巩固信号
2021-02-05,FreeRiderAgent,002594,BUY,1,249.0,249.0,99248.65,100564.41,564.41,0.0056441,BUY 1 002594 @ 249.00；跟随多Agent验证的低拥挤动量信号，趋势延续，加仓1股
2021-02-05,ContrarianAgent,000858,SELL,1,319.76,319.76,98603.5,100116.41,116.41,0.0011641,SELL 1 000858 @ 319.76；000858短期涨幅9.83%，接近拥挤区间，逆向减仓锁定利润
2021-02-05,CommitteeTeamAgent,002594,BUY,1,249.0,249.0,99361.5,100168.14,168.14,0.0016813999999999998,BUY 1 002594 @ 249.00；低拥挤动量多Agent验证趋势延续，SocialGraph已加仓，价格回踩确认，加仓1股
2021-02-05,DynamicTeamAgent,000858,BUY,1,319.76,319.76,98980.62,100177.78,177.78,0.0017778,BUY 1 000858 @ 319.76；趋势强劲，多Agent验证，加仓
2021-02-05,SocialGraphAgent,002415,BUY,1,59.64,59.64,99406.63,100061.52,61.52,0.0006152,BUY 1 002415 @ 59.64；多Agent验证均值回归，DrawdownBuyer、CommitteeTeam、DynamicTeam均买入，回撤-13.29%提供安全边际，协同博弈均值修复
