date,agent,ticker,view_type,direction,probability_up,expected_return,confidence,reputation,omega,source_message_id
2021-05-14,MomentumAgent,601899,absolute,bullish,0.881099260283839,0.08227675820747436,0.762198520567678,0.40616547785326207,0.03763977609604181,2eb45660-275f-4391-b111-b026cc0212a2
2021-05-14,MeanReversionAgent,601899,absolute,bullish,0.9192465260262432,0.09051249542046828,0.8384930520524866,0.46713887246626873,0.029749020023896885,ed7f4b20-52fc-4347-b01f-db5d2d2b6161
2021-05-14,LowVolatilityAgent,601899,absolute,bullish,0.9,0.08635730034867603,0.8,0.5445195051287913,0.026749441097226052,b4d75d65-1993-4439-abf7-d11505e2b4af
2021-05-14,CommitteeTeamAgent,601899,absolute,bullish,0.8695977965493681,0.07979366981205659,0.7391955930987362,0.4431694627573801,0.03557041599932258,d92277fd-0313-4473-93bd-2a8810257b99
2021-05-14,DynamicTeamAgent,601899,absolute,bullish,0.8695977965493681,0.07979366981205659,0.7391955930987362,0.5074553084236797,0.03106425706224953,db550198-e0fe-42f5-b065-1d45e77d1461
2021-05-14,PersuaderAgent,601899,absolute,bullish,0.9942465260262433,0.10670448923584504,0.9884930520524866,0.4783445195305601,0.02464357536444008,509f1743-117f-4f39-88b3-7fcba5da8472
2021-05-14,ContrarianAgent,002594,absolute,bullish,0.8822086551746069,0.10861165843483261,0.7644173103492138,0.45380993638828476,0.05819522479398331,c1b8bca3-50bd-467b-8f19-0e29eb33c917
2021-05-14,SocialGraphAgent,601899,absolute,bullish,0.8695977965493681,0.07979366981205659,0.7391955930987362,0.535696070957193,0.029426615207965513,33483839-28f1-4421-8f97-fc6a1abeec2c
2021-05-21,MeanReversionAgent,601899,absolute,bullish,0.95,0.09715196289226052,0.9,0.46713887246626873,0.027715940661564263,2c1595a8-c02d-44ac-90d5-6ce16d1e4688
2021-05-21,LowVolatilityAgent,002415,absolute,bullish,0.9,0.0729157303324199,0.8,0.5445195051287913,0.019070367314068425,4b71028b-f705-4825-9ff2-fb87847a6aab
2021-05-21,CommitteeTeamAgent,002415,absolute,bullish,0.8727129438282581,0.06794159125895909,0.7454258876565163,0.4431694627573801,0.025147116166120802,2bada14b-1c2f-4028-89f1-6e9d5007e711
2021-05-21,DynamicTeamAgent,002415,absolute,bullish,0.8727129438282581,0.06794159125895907,0.7454258876565162,0.5074553084236797,0.021961409756172227,706ac43b-1f31-42f8-8715-e7af84cebe28
2021-05-21,TruthfulReporterAgent,000858,absolute,bullish,0.8928799104727356,0.07557711269719328,0.7857598209454714,0.46135229029129476,0.02551987003670367,ce819ca1-7c3f-4662-bbb1-ef50c61863e6
2021-05-21,PersuaderAgent,601899,absolute,bullish,1.0,0.10794662543584503,1.0,0.4783445195305601,0.024360003025480845,3ebe0344-7f82-4132-bd48-44c88554032a
2021-05-21,ContrarianAgent,002594,absolute,bullish,0.8716370016542995,0.10560752756104462,0.7432740033085989,0.45380993638828476,0.05985065670824324,6475b840-8bab-4985-b30a-3ad5df945450
2021-05-21,SocialGraphAgent,002415,absolute,bullish,0.8727129438282581,0.06794159125895907,0.7454258876565162,0.535696070957193,0.020803650736739728,7ad332ed-c3c2-4ac6-b3ef-800bebb8d412
2021-05-28,CommitteeTeamAgent,600036,absolute,bullish,0.8665882647625611,0.05829208136174229,0.7331765295251224,0.4431694627573801,0.019454659593313994,791fb556-24eb-4c11-a5a8-0c1637b75028
2021-05-28,DynamicTeamAgent,600036,absolute,bullish,0.8665882647625611,0.05829208136174229,0.7331765295251224,0.5074553084236797,0.016990089367433157,6fdfb61f-134e-4246-b6f6-76d1d45e0f15
2021-05-28,TruthfulReporterAgent,300750,absolute,bullish,0.926633913553617,0.11511678539792487,0.8532678271072341,0.46135229029129476,0.04623687929955308,1b29980f-649a-4838-abda-a7006019b938
2021-05-28,PersuaderAgent,000002,absolute,neutral,0.5,0.0,0.9,0.4783445195305601,0.02631547815780043,08d5dfd6-3e78-4a2e-8dc1-b8d572e55ae4
2021-05-28,ContrarianAgent,000002,absolute,bullish,0.896557505791584,0.0844176889988152,0.7931150115831679,0.45380993638828476,0.03147635297868076,2b0e03ae-78d4-4835-88f9-b97ed148711c
2021-05-28,SocialGraphAgent,600036,absolute,bullish,0.8665882647625611,0.05829208136174229,0.7331765295251224,0.535696070957193,0.016094407832208328,cbec1a1b-f5b7-48a0-b366-cd0c5fb0cc10
2021-06-04,DrawdownBuyerAgent,000002,absolute,bullish,0.856958173672184,0.0759879302511061,0.7139163473443679,0.4677801785669088,0.03392387354813275,1cc4c86c-9786-4d55-93ce-18feee96e9b9
2021-06-04,TruthfulReporterAgent,300750,absolute,bullish,0.8433049779525092,0.09263249877117812,0.6866099559050186,0.46135229029129476,0.057459757454502616,b3e6c2ed-8408-4929-9383-76186fc385c1
2021-06-04,PersuaderAgent,000333,absolute,bullish,1.0,0.08253879014956507,1.0,0.4783445195305601,0.014242144732921309,52bbe357-e8d2-44a8-bae9-0e71c5c67f05
2021-06-04,ContrarianAgent,000002,absolute,bullish,0.9069581736721839,0.08663174454864485,0.8139163473443679,0.45380993638828476,0.030671908899158464,e8b4106e-a48d-46d4-8c09-b05f7e98f876
2021-06-04,SocialGraphAgent,002415,absolute,bullish,0.7865808404424808,0.05224062820035544,0.5731616808849614,0.535696070957193,0.027056204791964897,8c9bdd49-a10c-4bd9-84ef-6e3a72dab8a8
2021-06-11,DynamicTeamAgent,300750,absolute,bullish,0.7975317667567268,0.0802817109814574,0.5950635335134536,0.5074553084236797,0.06027613946335199,bfe4fefb-48a6-4457-bd00-383c783e7ee4
2021-06-11,TruthfulReporterAgent,002594,absolute,bullish,0.9,0.11366739812337828,0.8,0.46135229029129476,0.05469771651810811,91312921-1497-483b-a3fc-55d594ce8d61
2021-06-11,PersuaderAgent,000333,absolute,bullish,0.9823752143824312,0.07962933318652592,0.9647504287648625,0.4783445195305601,0.014762517132182098,43189378-d62e-4268-8373-f41437bef0d2
2021-06-11,ContrarianAgent,000002,absolute,bullish,0.9004780021727311,0.08525226970751724,0.8009560043454622,0.45380993638828476,0.031168213886707853,20e7ab8d-3fc0-48e9-968d-ebe6a0be3b57
2021-06-11,SocialGraphAgent,300750,absolute,bullish,0.8475317667567268,0.09377299493015566,0.6950635335134536,0.535696070957193,0.048883647177901474,e7eefdb0-23cb-45bb-8182-8c5a363350b0
2021-06-21,MomentumAgent,002594,absolute,bullish,0.95,0.12787582288880056,0.9,0.40616547785326207,0.05522635075888385,4c7daa07-bca9-4df4-b0bb-4890a3058d84
2021-06-21,MeanReversionAgent,601899,absolute,bullish,0.8908170908319348,0.08437477223592298,0.7816341816638696,0.46713887246626873,0.031913070309065365,869fe89d-6b69-44ca-9681-fae8fb3620e9
2021-06-21,LowVolatilityAgent,300750,absolute,bullish,0.8923180977921742,0.10585749711054804,0.7846361955843484,0.5445195051287913,0.042601489732550235,47cadbf2-0fca-4e56-aae5-9ac2ddd23248
2021-06-21,DynamicTeamAgent,300750,absolute,bullish,0.8642372644457825,0.09828056718670312,0.7284745288915649,0.5074553084236797,0.04923731868866896,4b71280e-0866-4265-a47b-3f92a855ba58
2021-06-21,TruthfulReporterAgent,002594,absolute,bullish,0.95,0.12787582288880056,0.9,0.46135229029129476,0.04862019246054054,2d0d8d57-834f-461b-a6cd-0d0381c24a1b
2021-06-21,PersuaderAgent,601899,absolute,bullish,0.9658170908319348,0.10056676605129973,0.9316341816638696,0.4783445195305601,0.026147605471038688,179cd745-e38c-4b7f-95c9-f3ba2c53b1d0
2021-06-21,ContrarianAgent,000002,absolute,bullish,0.8695678703911571,0.0786722356556068,0.7391357407823144,0.45380993638828476,0.03377507902791921,5e0c069d-bc21-45b6-9819-690eadeaa462
2021-06-21,SocialGraphAgent,300750,absolute,bullish,0.8642372644457825,0.09828056718670312,0.7284745288915649,0.535696070957193,0.04664163150659006,c39207fe-d909-418a-8a35-7a666f3c6ded
2021-06-28,MomentumAgent,002594,absolute,bullish,0.95,0.12787582288880056,0.9,0.40616547785326207,0.05522635075888385,4c328ca3-5552-42f3-a115-1453ae325d2d
