date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends,run_id,round_id
2021-03-15,MomentumAgent,94920.6,50993.9,-5079.4,-0.050794,"{""600036"": 400, ""601899"": 270, ""000002"": 300, ""601318"": 120}","000002 300, 600036 400, 601318 120, 601899 270",BUY 100 600036 @ 53.11；5日涨幅6.37%最强，量能配合，趋势延续,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,MeanReversionAgent,92617.03,7404.47,-7382.97,-0.0738297,"{""601899"": 80, ""000858"": 100, ""300750"": 30, ""601318"": 50, ""000333"": 100, ""002415"": 140, ""002594"": 171}","000333 100, 000858 100, 002415 140, 002594 171, 300750 30, 601318 50, 601899 80",BUY 10 002594 @ 174.26；深跌30%均值回归，PersuaderAgent加仓验证，继续加仓,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,LowVolatilityAgent,100200.63,89578.63,200.63,0.0020063,"{""600036"": 200}",600036 200,HOLD：低波动策略维持现有仓位，等待市场方向确认,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,DrawdownBuyerAgent,85003.12,55.31,-14996.88,-0.14996879999999999,"{""000858"": 88, ""601318"": 90, ""601899"": 80, ""000002"": 62, ""000333"": 101, ""002415"": 71, ""002594"": 211, ""300750"": 11}","000002 62, 000333 101, 000858 88, 002415 71, 002594 211, 300750 11, 601318 90, 601899 80",BUY 1 002594 @ 174.26；20日回撤-30.35%，深度超卖，均值回归预期,11,"CommitteeTeamAgent, ContrarianAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,RandomAgent,94534.31,54945.25,-5465.69,-0.054656899999999994,"{""300750"": 65, ""000002"": 100, ""000858"": 21, ""000333"": 15, ""002415"": 10, ""002594"": 20, ""600036"": 100, ""601899"": 27}","000002 100, 000333 15, 000858 21, 002415 10, 002594 20, 300750 65, 600036 100, 601899 27",SELL 5 002415 @ 53.99；多Agent拥挤预警增强，减仓避险,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,TruthfulReporterAgent,91121.5,54352.9,-8878.5,-0.088785,"{""600036"": 100, ""300750"": 99, ""002415"": 10}","002415 10, 300750 99, 600036 100",HOLD：002415拥挤风险释放，当前持仓300750/600036，等待趋势确认。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,PersuaderAgent,106455.99,92685.67,6455.99,0.0645599,"{""000858"": 50, ""002594"": 7}","000858 50, 002594 7",SELL 20 002415 @ 53.99；拥挤风险预警，多Agent共识卖出，减仓锁定利润,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,FreeRiderAgent,99121.25,79365.6,-878.75,-0.0087875,"{""600519"": 1, ""000858"": 20, ""300750"": 17, ""601318"": 50, ""600036"": 50, ""002415"": 10}","000858 20, 002415 10, 300750 17, 600036 50, 600519 1, 601318 50",HOLD：No action,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,ContrarianAgent,100561.83,84622.78,561.83,0.0056183000000000006,"{""601318"": 100, ""000858"": 15, ""300750"": 10, ""002415"": 10}","000858 15, 002415 10, 300750 10, 601318 100",BUY 10 002415 @ 53.99；多Agent拥挤卖出，逆向买入，预期均值回归,11,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
2021-03-15,CommitteeTeamAgent,101005.9,90532.8,1005.9,0.010059,"{""000002"": 90, ""600036"": 10, ""000333"": 10, ""002415"": 70, ""000858"": 10}","000002 90, 000333 10, 000858 10, 002415 70, 600036 10",SELL 10 002415 @ 53.99；多Agent共识拥挤风险持续，减仓控制风险,11,"ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_046
