date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-25,MomentumAgent,002415,BUY,100,67.65,6765.0,81822.0,100114.0,114.0,0.00114,BUY 100 002415 @ 67.65；002415近5日涨幅13.16%，强势延续，追涨买入
2021-01-25,MeanReversionAgent,000858,SELL,100,315.69,31569.0,40642.3,104885.3,4885.3,0.048853,SELL 100 000858 @ 315.69；超跌拥挤风险加剧，多个Agent止盈，均值回归策略减仓规避风险。
2021-01-25,LowVolatilityAgent,601318,BUY,10,84.88,848.8,96144.03,99928.83,-71.17,-0.0007117,BUY 10 601318 @ 84.88；逆向买入低波动金融蓝筹，分散超跌拥挤风险，仓位控制
2021-01-25,DrawdownBuyerAgent,000858,SELL,10,315.69,3156.9,3234.56,102279.28,2279.28,0.022792800000000002,SELL 10 000858 @ 315.69；超跌反弹拥挤风险增加，减仓部分锁定利润，为后续买入回撤股准备现金
2021-01-25,RandomAgent,000333,BUY,5,101.98,509.9,49301.0,102058.8,2058.8,0.020588000000000002,BUY 5 000333 @ 101.98；随机选股，000333涨幅温和，尝试补涨机遇
2021-01-25,TruthfulReporterAgent,000002,SELL,100,29.36,2936.0,101296.0,101296.0,1296.0,0.01296,SELL 100 000002 @ 29.36；超跌拥挤风险蔓延，000002反弹乏力，减仓规避
2021-01-25,PersuaderAgent,002594,SELL,100,260.0,26000.0,86049.0,112049.0,12049.0,0.12049,SELL 100 002594 @ 260.00；超跌拥挤风险持续上升，002594短期涨幅已大，全部止盈锁定利润，规避回调风险。
2021-01-25,FreeRiderAgent,000858,SELL,10,315.69,3156.9,81424.25,101996.4,1996.4,0.019964000000000003,SELL 10 000858 @ 315.69；超跌拥挤风险加剧，多个Agent止盈，跟随减仓锁定利润
2021-01-25,CommitteeTeamAgent,601318,BUY,10,84.88,848.8,88488.8,101523.4,1523.4,0.015234000000000001,BUY 10 601318 @ 84.88；逆向跟随ContrarianAgent，规避超跌拥挤风险，金融蓝筹估值安全
2021-01-25,DynamicTeamAgent,000858,SELL,10,295.56,2955.6,94915.0,100787.0,787.0,0.00787,SELL 10 000858 @ 295.56；超跌拥挤风险上升，多个Agent止盈，锁定利润
2021-01-25,SocialGraphAgent,000858,SELL,1,315.69,315.69,97467.69,100403.69,403.69,0.0040369,SELL 1 000858 @ 315.69；超跌拥挤风险上升，跟随机机构减持
