date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-16,MomentumAgent,600036,BUY,1,54.32,54.32,92467.66,99428.52,-571.48,-0.0057148,BUY 1 600036 @ 54.32；近期强势涨幅12%，趋势延续追涨
2021-03-16,MeanReversionAgent,000333,BUY,1,82.58,82.58,97065.91,100282.87,282.87,0.0028287,BUY 1 000333 @ 82.58；深跌后反弹幅度低，均值回归空间
2021-03-16,LowVolatilityAgent,601318,SELL,1,85.4,85.4,100096.08,100096.08,96.08,0.0009607999999999999,SELL 1 601318 @ 85.40；拥挤风险确认，清仓锁定利润
2021-03-16,DrawdownBuyerAgent,000333,BUY,1,82.58,82.58,93976.36,99747.16,-252.84,-0.0025284,BUY 1 000333 @ 82.58；000333深跌-18.96%，近5日止跌企稳，加仓博价值修复
2021-03-16,RandomAgent,601318,BUY,1,85.4,85.4,96190.98,99933.84,-66.16,-0.0006615999999999999,BUY 1 601318 @ 85.40；非共识买入，拥挤卖出后博弈反弹
2021-03-16,TruthfulReporterAgent,601318,SELL,1,85.4,85.4,100187.52,100187.52,187.52,0.0018752,SELL 1 601318 @ 85.40；多个agent验证拥挤风险上升，减仓锁定利润
2021-03-16,PersuaderAgent,000002,BUY,1,32.9,32.9,98925.91,99864.23,-135.77,-0.0013577,BUY 1 000002 @ 32.90；短期涨幅6%且成交量放大，跟随ContrarianAgent买入逻辑
2021-03-16,ContrarianAgent,601318,BUY,1,85.4,85.4,99908.83,100130.11,130.11,0.0013011000000000001,BUY 1 601318 @ 85.40；逆向买入被集体抛售的601318，拥挤卖出后或有修复机会
2021-03-16,CommitteeTeamAgent,000002,BUY,1,32.9,32.9,100105.84,100138.74,138.74,0.0013874,BUY 1 000002 @ 32.90；跟随ContrarianAgent逆向买入，000002短期动量较强且价值修复
2021-03-16,DynamicTeamAgent,300750,BUY,1,323.0,323.0,99450.19,100088.9,88.9,0.000889,BUY 1 300750 @ 323.00；300750反弹动能延续，换仓分散拥挤风险
2021-03-16,SocialGraphAgent,601318,SELL,1,85.4,85.4,99674.95,99998.41,-1.59,-1.59e-05,SELL 1 601318 @ 85.40；多agent集体卖出抬高拥挤风险，跟随减仓锁定利润
