date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-26,MeanReversionAgent,000858,SELL,100,305.78,30578.0,101105.32,101203.26,1203.26,0.0120326,SELL 100 000858 @ 305.78；共识拥挤信号增多，多个Agent卖出，止盈锁定利润，均值回归策略
2021-01-26,LowVolatilityAgent,000002,BUY,1,29.7,29.7,100369.23,100594.81,594.81,0.0059481,BUY 1 000002 @ 29.70；超跌逆向，非共识修复，低波动小仓测试
2021-01-26,DrawdownBuyerAgent,000858,SELL,50,305.78,15289.0,37894.5,107957.5,7957.5,0.079575,SELL 50 000858 @ 305.78；共识拥挤风险释放，减仓锁定利润
2021-01-26,RandomAgent,600036,BUY,1,51.4,51.4,93021.98,100033.32,33.32,0.0003332,BUY 1 600036 @ 51.40；低拥挤超跌试仓，博弈反弹
2021-01-26,TruthfulReporterAgent,000002,BUY,1,29.7,29.7,99794.92,100020.5,20.5,0.000205,BUY 1 000002 @ 29.70；超跌非共识信号增强，多agent关注，小仓测试反弹
2021-01-26,PersuaderAgent,000002,BUY,10,29.7,297.0,89716.19,104293.99,4293.99,0.042939899999999996,BUY 10 000002 @ 29.70；超跌非共识，多个Agent买入分散拥挤风险
2021-01-26,FreeRiderAgent,601318,BUY,1,83.0,83.0,95817.14,100266.92,266.92,0.0026692,BUY 1 601318 @ 83.00；超跌非共识，DynamicTeamAgent已入场，验证反弹
2021-01-26,ContrarianAgent,000858,BUY,1,305.78,305.78,97580.22,97886.0,-2114.0,-0.02114,BUY 1 000858 @ 305.78；拥挤释放后逆向买入，恐慌过度
2021-01-26,CommitteeTeamAgent,000858,SELL,5,305.78,1528.9,95474.2,101350.4,1350.4,0.013504,SELL 5 000858 @ 305.78；共识拥挤风险上升，多个agent减仓，锁定部分利润降低风险
2021-01-26,DynamicTeamAgent,000002,BUY,2,29.7,59.4,94106.31,100325.5,325.5,0.003255,BUY 2 000002 @ 29.70；超跌非共识，跟随CommitteeTeamAgent买入，验证反弹机会
2021-01-26,SocialGraphAgent,000858,SELL,5,305.78,1528.9,100497.52,100595.46,595.46,0.0059546,SELL 5 000858 @ 305.78；共识拥挤风险上升，清仓止盈
