date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-24,MomentumAgent,601899,BUY,50,13.1,655.0,2993.7,86129.7,-13870.3,-0.138703,BUY 50 601899 @ 13.10；近期强势趋势延续，量能放大，追涨加仓
2021-02-24,MeanReversionAgent,002594,BUY,10,208.99,2089.9,39687.3,98670.4,-1329.6,-0.013295999999999999,BUY 10 002594 @ 208.99；002594近5日跌幅最大(-21.71%)，均值回归预期强，分散超跌仓位。
2021-02-24,LowVolatilityAgent,000333,SELL,5,95.02,475.1,95143.6,99370.7,-629.3,-0.006292999999999999,SELL 5 000333 @ 95.02；超跌共识拥挤，减仓降低波动
2021-02-24,DrawdownBuyerAgent,002594,BUY,10,208.99,2089.9,1277.9,98448.25,-1551.75,-0.0155175,BUY 10 002594 @ 208.99；近5日跌幅-21.71%，为当前最大超跌标的，均值回归预期强。
2021-02-24,RandomAgent,601899,SELL,20,13.1,262.0,73759.0,99028.7,-971.3,-0.009713,SELL 20 601899 @ 13.10；涨幅过大获利了结，非共识回调风险
2021-02-24,TruthfulReporterAgent,000333,SELL,10,95.02,950.2,92472.0,100560.8,560.8,0.005607999999999999,SELL 10 000333 @ 95.02；超跌共识拥挤加剧，减仓避险
2021-02-24,PersuaderAgent,002415,BUY,10,56.06,560.6,77201.14,99238.54,-761.46,-0.0076146,BUY 10 002415 @ 56.06；002415近5日跌幅-15.06%，为当前最大超跌标的之一，且未出现共识拥挤，分散风险，均值回归预期强。
2021-02-24,FreeRiderAgent,000333,SELL,10,95.02,950.2,95324.3,100153.5,153.5,0.001535,SELL 10 000333 @ 95.02；超跌共识拥挤风险上升，减仓避险
2021-02-24,ContrarianAgent,601318,SELL,20,83.78,1675.6,91534.0,108473.8,8473.8,0.084738,SELL 20 601318 @ 83.78；超跌共识拥挤，减仓止盈规避回调风险
2021-02-24,CommitteeTeamAgent,000333,SELL,2,95.02,190.04,99930.93,100177.03,177.03,0.0017703,SELL 2 000333 @ 95.02；超跌共识拥挤风险上升，DynamicTeamAgent已减仓，ContrarianAgent提示风险，适当减仓避险
2021-02-24,DynamicTeamAgent,300750,SELL,10,347.0,3470.0,99756.26,100706.46,706.46,0.007064600000000001,SELL 10 300750 @ 347.00；市场超跌共识拥挤加剧，减仓300750避险，锁定部分利润
2021-02-24,SocialGraphAgent,000333,SELL,10,95.02,950.2,94627.3,100265.7,265.7,0.002657,SELL 10 000333 @ 95.02；超跌共识拥挤风险上升，减仓避险
