date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-09,MomentumAgent,601318,BUY,50,84.05,4202.5,53544.5,92974.2,-7025.8,-0.070258,BUY 50 601318 @ 84.05；601318近期逆势上涨，趋势延续，追涨买入
2021-03-09,MeanReversionAgent,300750,SELL,10,300.0,3000.0,8284.07,90542.85,-9457.15,-0.0945715,SELL 10 300750 @ 300.00；多Agent共识拥挤，反向风险上升，减仓控制回撤，等待均值回归时机
2021-03-09,DrawdownBuyerAgent,000002,SELL,20,31.02,620.4,1531.43,83268.45,-16731.55,-0.1673155,SELL 20 000002 @ 31.02；减仓相对强势，为深度回撤修复买入储备现金
2021-03-09,RandomAgent,601899,BUY,10,10.71,107.1,58467.9,93192.12,-6807.88,-0.0680788,BUY 10 601899 @ 10.71；随机超卖信号，601899跌幅深且成交量放大，预期短期反弹
2021-03-09,TruthfulReporterAgent,300750,SELL,10,300.0,3000.0,54895.9,89445.9,-10554.1,-0.10554100000000001,SELL 10 300750 @ 300.00；拥挤共识持续强化，多Agent持续减仓，反向风险上升，减仓控制尾部风险。
2021-03-09,PersuaderAgent,002415,BUY,10,53.48,534.8,92689.55,106054.83,6054.83,0.0605483,BUY 10 002415 @ 53.48；多Agent共识均值修复，加仓验证回撤买入逻辑
2021-03-09,FreeRiderAgent,002415,BUY,10,53.48,534.8,81899.8,98524.09,-1475.91,-0.0147591,BUY 10 002415 @ 53.48；多Agent共识均值修复，中期回撤深，跟随买入
2021-03-09,ContrarianAgent,300750,BUY,10,300.0,3000.0,85162.68,100205.18,205.18,0.0020518,BUY 10 300750 @ 300.00；共识拥挤卖出，逆向买入做空拥挤，预期均值回归
2021-03-09,CommitteeTeamAgent,000858,BUY,10,242.5,2425.0,89978.3,100778.4,778.4,0.007784,BUY 10 000858 @ 242.50；跟随ContrarianAgent做空拥挤逻辑，中期回撤-20.26%深，
2021-03-09,DynamicTeamAgent,000858,BUY,10,242.5,2425.0,92207.43,98377.23,-1622.77,-0.0162277,BUY 10 000858 @ 242.50；跟随Contrarian做空拥挤，均值回归预期
2021-03-09,SocialGraphAgent,002415,BUY,10,53.48,534.8,91107.89,98662.49,-1337.51,-0.0133751,BUY 10 002415 @ 53.48；多Agent共识均值修复，回撤深，现金充足，加仓验证。
