date,manager,agent,previous_weight,agent_return,log_loss,drawdown_penalty,cvar_penalty,total_loss
2021-01-04,hedge_agent_portfolio,CommitteeTeamAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,ContrarianAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,DrawdownBuyerAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,DynamicTeamAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,FreeRiderAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,LowVolatilityAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,MeanReversionAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,MomentumAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,PersuaderAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,RandomAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,SocialGraphAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-04,hedge_agent_portfolio,TruthfulReporterAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-05,hedge_agent_portfolio,CommitteeTeamAgent,0.08333333333333333,0.0049799999999999844,-0.004967640815509092,0.0,0.0,-0.004967640815509092
2021-01-05,hedge_agent_portfolio,ContrarianAgent,0.08333333333333333,0.00012999999999996348,-0.00012999155073222543,0.0,0.0,-0.00012999155073222543
2021-01-05,hedge_agent_portfolio,DrawdownBuyerAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-05,hedge_agent_portfolio,DynamicTeamAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-05,hedge_agent_portfolio,FreeRiderAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-05,hedge_agent_portfolio,LowVolatilityAgent,0.08333333333333333,0.00012999999999996348,-0.00012999155073222543,0.0,0.0,-0.00012999155073222543
2021-01-05,hedge_agent_portfolio,MeanReversionAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-05,hedge_agent_portfolio,MomentumAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-05,hedge_agent_portfolio,PersuaderAgent,0.08333333333333333,0.01313999999999993,-0.01305441907370944,0.0,0.0,-0.01305441907370944
2021-01-05,hedge_agent_portfolio,RandomAgent,0.08333333333333333,0.00017000000000000348,-0.00016998555163746137,0.0,0.0,-0.00016998555163746137
2021-01-05,hedge_agent_portfolio,SocialGraphAgent,0.08333333333333333,0.00017000000000000348,-0.00016998555163746137,0.0,0.0,-0.00016998555163746137
2021-01-05,hedge_agent_portfolio,TruthfulReporterAgent,0.08333333333333333,0.0,-0.0,0.0,0.0,0.0
2021-01-06,hedge_agent_portfolio,CommitteeTeamAgent,0.08390224378086185,0.0006368285936038109,-0.00063662590432265,0.0,0.0,-0.00063662590432265
2021-01-06,hedge_agent_portfolio,ContrarianAgent,0.08309437899357994,0.0016797816283882216,-0.0016783723731686553,0.0,0.0,-0.0016783723731686553
2021-01-06,hedge_agent_portfolio,DrawdownBuyerAgent,0.0830727786671965,0.0,-0.0,0.0,0.0,0.0
2021-01-06,hedge_agent_portfolio,DynamicTeamAgent,0.0830727786671965,0.0,-0.0,0.0,0.0,0.0
2021-01-06,hedge_agent_portfolio,FreeRiderAgent,0.0830727786671965,0.0,-0.0,0.0,0.0,0.0
2021-01-06,hedge_agent_portfolio,LowVolatilityAgent,0.08309437899357994,0.0008398908141942218,-0.0008395383032709868,0.0,0.0,-0.0008395383032709868
2021-01-06,hedge_agent_portfolio,MeanReversionAgent,0.0830727786671965,0.0,-0.0,0.0,0.0,0.0
2021-01-06,hedge_agent_portfolio,MomentumAgent,0.0830727786671965,-0.0036000000000000476,0.003606495594111744,0.0012600000000000165,0.0007200000000000096,0.0055864955941117705
