date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-24,MomentumAgent,601899,BUY,1,13.1,13.1,32918.1,86674.09,-13325.91,-0.1332591,BUY 1 601899 @ 13.10；追涨强势，近5日+8.44%，趋势延续
2021-02-24,MeanReversionAgent,002594,BUY,1,208.99,208.99,67627.56,99355.27,-644.73,-0.0064473,BUY 1 002594 @ 208.99；近5日跌幅21.71%，均值回归机会，低拥挤
2021-02-24,LowVolatilityAgent,600036,BUY,1,53.6,53.6,99579.96,100693.38,693.38,0.0069338,BUY 1 600036 @ 53.60；低波动趋势多Agent验证，加仓分散风险
2021-02-24,DrawdownBuyerAgent,002594,BUY,1,208.99,208.99,55.11,96842.51,-3157.49,-0.031574899999999996,BUY 1 002594 @ 208.99；5日跌幅21.71
2021-02-24,RandomAgent,000858,BUY,1,293.08,293.08,83401.29,99384.1,-615.9,-0.0061589999999999995,BUY 1 000858 @ 293.08；白酒超跌-14.47%，中期正收益，随机博弈
2021-02-24,TruthfulReporterAgent,600036,BUY,1,55.55,55.55,99165.35,100108.45,108.45,0.0010845,BUY 1 600036 @ 55.55；低波动趋势多Agent验证，加仓分散风险
2021-02-24,PersuaderAgent,600036,BUY,1,53.6,53.6,97599.35,97867.35,-2132.65,-0.0213265,BUY 1 600036 @ 53.60；低波动趋势多Agent验证，回调加仓摊薄成本，分散拥挤风险
2021-02-24,FreeRiderAgent,600036,BUY,1,55.55,55.55,98227.12,100219.56,219.56,0.0021956,BUY 1 600036 @ 55.55；多Agent验证低波动趋势，加仓跟随共识，分散拥挤风险。
2021-02-24,ContrarianAgent,601318,BUY,1,83.78,83.78,98349.93,100343.89,343.89,0.0034389,BUY 1 601318 @ 83.78；拥挤信号过度反应，逆向加仓验证
2021-02-24,CommitteeTeamAgent,601318,SELL,1,83.78,83.78,94169.53,100074.73,74.73,0.0007473,SELL 1 601318 @ 83.78；拥挤信号多Agent验证，减仓避险
2021-02-24,DynamicTeamAgent,000333,BUY,1,95.02,95.02,94531.66,100197.28,197.28,0.0019728,BUY 1 000333 @ 95.02；超跌修复，ContrarianAgent验证，分散600036集中风险
2021-02-24,SocialGraphAgent,601318,SELL,1,83.78,83.78,98507.54,100120.88,120.88,0.0012088,SELL 1 601318 @ 83.78；拥挤信号多Agent验证，减仓锁定利润
