date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-24,MomentumAgent,601899,BUY,100,13.1,1310.0,90665.08,99324.08,-675.92,-0.0067592,BUY 100 601899 @ 13.10；5日收益8.44%，20日收益24.05%，强势延续，追涨买入
2021-02-24,MeanReversionAgent,002415,BUY,2,56.06,112.12,100575.42,101257.66,1257.66,0.0125766,BUY 2 002415 @ 56.06；5日回撤15%超跌，均值回归
2021-02-24,DrawdownBuyerAgent,601318,SELL,20,83.78,1675.6,25079.7,105024.05,5024.05,0.0502405,SELL 20 601318 @ 83.78；多Agent拥挤信号明显，减仓降低回调风险，转向超跌价值修复
2021-02-24,RandomAgent,601899,BUY,1,13.1,13.1,91508.92,100135.17,135.17,0.0013517,BUY 1 601899 @ 13.10；近期资源股强势，20日涨幅24%但市场关注度低，非共识博弈继续上涨
2021-02-24,TruthfulReporterAgent,000002,SELL,1,29.99,29.99,99463.84,100018.81,18.81,0.0001881,SELL 1 000002 @ 29.99；拥挤度上升，多个Agent卖出证据强
2021-02-24,PersuaderAgent,000333,BUY,5,90.94,454.7,89625.87,103087.67,3087.67,0.0308767,BUY 5 000333 @ 90.94；多个Agent非共识买入000333冷门低拥挤，均值回归概率高，协同加仓
2021-02-24,FreeRiderAgent,601318,SELL,2,83.78,167.56,97654.13,100627.1,627.1,0.0062710000000000005,SELL 2 601318 @ 83.78；多Agent拥挤信号明显，继续减仓降低回调风险
2021-02-24,ContrarianAgent,000333,SELL,1,95.02,95.02,97870.42,97870.42,-2129.58,-0.0212958,SELL 1 000333 @ 95.02；冷门股已变拥挤，逆向减仓
2021-02-24,CommitteeTeamAgent,000333,BUY,5,95.02,475.1,94383.64,101282.6,1282.6,0.012825999999999999,BUY 5 000333 @ 95.02；冷门低拥挤，多Agent共识均值回归，组合低配加仓
2021-02-24,SocialGraphAgent,000333,BUY,2,95.02,190.04,99591.93,100809.77,809.77,0.0080977,BUY 2 000333 @ 95.02；冷门低拥挤，多Agent非共识加仓，均值回归机会，与好友协同
