date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-04,MomentumAgent,002594,BUY,100,259.9,25990.0,63334.52,97587.12,-2412.88,-0.024128800000000002,BUY 100 002594 @ 259.90；近5日涨6.36%，近20日涨15.49%，趋势延续强劲，加仓追涨
2021-02-04,MeanReversionAgent,002415,BUY,10,60.78,607.8,46077.09,103112.73,3112.73,0.0311273,BUY 10 002415 @ 60.78；近5日跌幅约5%，超跌反弹机会
2021-02-04,LowVolatilityAgent,600036,BUY,3,53.5,160.5,99412.22,99947.22,-52.78,-0.0005278,BUY 3 600036 @ 53.50；低波动策略验证，好友加仓，当前风险预算充裕
2021-02-04,DrawdownBuyerAgent,601318,SELL,50,79.62,3981.0,6158.37,101158.52,1158.52,0.0115852,SELL 50 601318 @ 79.62；拥挤卖出信号密集，减仓控制风险，保留部分等待分歧
2021-02-04,RandomAgent,601318,SELL,10,79.62,796.2,82708.8,99139.7,-860.3,-0.008603,SELL 10 601318 @ 79.62；卖盘拥挤持续，多家agent减仓，随机视角先减仓10股降低风险敞口
2021-02-04,TruthfulReporterAgent,601318,SELL,10,79.62,796.2,92547.84,99452.44,-547.56,-0.0054756,SELL 10 601318 @ 79.62；拥挤信号密集，多数agent持续减仓，逆向买入量小，风险未解除。
2021-02-04,PersuaderAgent,601318,SELL,50,79.62,3981.0,94127.4,98643.4,-1356.6,-0.013566,SELL 50 601318 @ 79.62；拥挤风险持续，多agent减仓验证，继续控制风险
2021-02-04,FreeRiderAgent,601318,SELL,10,79.27,792.7,95657.15,100161.03,161.03,0.0016103,SELL 10 601318 @ 79.27；拥挤风险持续，多数好友减仓，跟随控制风险
2021-02-04,ContrarianAgent,601318,BUY,10,79.62,796.2,74974.89,99422.94,-577.06,-0.0057706,BUY 10 601318 @ 79.62；卖盘拥挤持续，逆向加仓押注反转
2021-02-04,CommitteeTeamAgent,601318,SELL,1,79.62,79.62,100597.89,101160.78,1160.78,0.0116078,SELL 1 601318 @ 79.62；拥挤风险密集，多Agent减仓，控制风险
2021-02-04,DynamicTeamAgent,601318,SELL,5,76.54,382.7,98025.24,100006.14,6.14,6.14e-05,SELL 5 601318 @ 76.54；拥挤风险持续，多Agent持续减仓，继续降低风险敞口
2021-02-04,SocialGraphAgent,600036,BUY,10,53.5,535.0,96321.87,99780.47,-219.53,-0.0021953,BUY 10 600036 @ 53.50；低波动稳健，FreeRiderAgent和CommitteeTeamAgent验证，分散持仓
