date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-25,MomentumAgent,000002,BUY,100,32.99,3299.0,37870.0,93830.0,-6170.0,-0.0617,BUY 100 000002 @ 32.99；000002 ret5=9.93%强势突破，成交放量，追涨趋势延续
2021-02-25,MeanReversionAgent,000333,BUY,1,93.94,93.94,821.07,100171.31,171.31,0.0017131,BUY 1 000333 @ 93.94；深跌加速，ret5=-4.44%，均值回归博弈修复
2021-02-25,LowVolatilityAgent,000002,SELL,10,32.99,329.9,98936.5,101032.5,1032.5,0.010325,SELL 10 000002 @ 32.99；000002反弹9.93%，拥挤度上升，锁定部分利润，降低回撤风险。
2021-02-25,DrawdownBuyerAgent,601318,SELL,40,87.14,3485.6,9341.31,96281.51,-3718.49,-0.0371849,SELL 40 601318 @ 87.14；拥挤信号确认，多Agent同步卖出，止盈锁定利润，避免反转风险
2021-02-25,RandomAgent,601899,BUY,5,12.98,64.9,94736.46,99272.56,-727.44,-0.0072744,BUY 5 601899 @ 12.98；独立动量非拥挤，ret20=18.32%，成交量放大，与当前拥挤修复交易无关，现金充足布局
2021-02-25,TruthfulReporterAgent,000333,BUY,10,93.94,939.4,93266.3,100451.1,451.1,0.004511,BUY 10 000333 @ 93.94；深跌加速，多agent买入，修复概率上升
2021-02-25,PersuaderAgent,000002,SELL,10,30.01,300.1,94350.68,99839.66,-160.34,-0.0016034,SELL 10 000002 @ 30.01；反弹拥挤信号上升，SocialGraphAgent已减仓，锁定利润降低风险
2021-02-25,FreeRiderAgent,000002,SELL,10,32.99,329.9,98618.8,100088.3,88.3,0.000883,SELL 10 000002 @ 32.99；反弹拥挤上升，SocialGraphAgent减仓，锁定部分利润
2021-02-25,ContrarianAgent,601899,BUY,1,12.98,12.98,105809.12,105822.1,5822.1,0.058221,BUY 1 601899 @ 12.98；非共识独立动量，近期回调提供逆向入场，拥挤修复过热
2021-02-25,CommitteeTeamAgent,000002,SELL,10,30.01,300.1,98868.4,100377.6,377.6,0.0037760000000000003,SELL 10 000002 @ 30.01；反弹拥挤，多个agent卖出锁定利润，减仓规避风险
2021-02-25,DynamicTeamAgent,601318,SELL,10,87.14,871.4,81984.13,99865.73,-134.27,-0.0013427,SELL 10 601318 @ 87.14；拥挤信号强化，多agent同步卖出，减仓锁定利润
2021-02-25,SocialGraphAgent,000002,SELL,20,32.99,659.8,91046.9,100999.9,999.9,0.009999,SELL 20 000002 @ 32.99；进一步减仓，反弹拥挤增加，锁定利润。
