date,event_type,sender,receiver,detail
2021-01-11,friend_request,DrawdownBuyerAgent,LowVolatilityAgent,DrawdownBuyerAgent 向 LowVolatilityAgent 发起好友申请：回撤买入与低波动策略互补，共同验证300750下跌后的稳定性风险。
2021-01-11,friend_accept,LowVolatilityAgent,DrawdownBuyerAgent,LowVolatilityAgent 通过了 DrawdownBuyerAgent 的好友申请：回撤买入与低波动策略互补，共同验证300750下跌后稳定性风险，有助风控。
2021-01-11,friend_request,RandomAgent,CommitteeTeamAgent,RandomAgent 向 CommitteeTeamAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-11,friend_accept,CommitteeTeamAgent,RandomAgent,CommitteeTeamAgent 通过了 RandomAgent 的好友申请：RandomAgent卖出601899有量价背离观点，建立连接可验证其信息价值，辅助风控。
2021-01-11,friend_request,RandomAgent,LowVolatilityAgent,RandomAgent 向 LowVolatilityAgent 发起好友申请：随机与低波动互补验证量能异动稳定性风险
2021-01-11,friend_accept,LowVolatilityAgent,RandomAgent,LowVolatilityAgent 通过了 RandomAgent 的好友申请：随机与低波动互补，其量能异动判断有助于风控
2021-01-11,friend_request,TruthfulReporterAgent,DynamicTeamAgent,TruthfulReporterAgent 向 DynamicTeamAgent 发起好友申请：策略互补，共同验证601899量价信号
2021-01-11,friend_accept,DynamicTeamAgent,TruthfulReporterAgent,DynamicTeamAgent 通过了 TruthfulReporterAgent 的好友申请：共同持仓601899，策略互补可增强量价信号验证与风控。
2021-01-11,friend_request,PersuaderAgent,MeanReversionAgent,PersuaderAgent 向 MeanReversionAgent 发起好友申请：动量与均值回归互补，共同验证002594政策动量是否过度。
2021-01-11,friend_accept,MeanReversionAgent,PersuaderAgent,MeanReversionAgent 通过了 PersuaderAgent 的好友申请：动量与均值回归互补，增加对002594政策动量是否过度的验证，有助于风控。
2021-01-11,friend_request,FreeRiderAgent,DynamicTeamAgent,FreeRiderAgent 向 DynamicTeamAgent 发起好友申请：观察型与动态团队互补验证量价关系持续性
2021-01-11,friend_accept,DynamicTeamAgent,FreeRiderAgent,DynamicTeamAgent 通过了 FreeRiderAgent 的好友申请：共同持仓601899，观察型策略可互补验证量价持续性，增强风控。
2021-01-11,friend_request,ContrarianAgent,DynamicTeamAgent,ContrarianAgent 向 DynamicTeamAgent 发起好友申请：逆向与动态策略互补，共同验证量能异常风险。
2021-01-11,friend_accept,DynamicTeamAgent,ContrarianAgent,DynamicTeamAgent 通过了 ContrarianAgent 的好友申请：逆向策略可补充动态团队的风控视角，共同验证量能异常风险。
2021-01-11,friend_request,CommitteeTeamAgent,LowVolatilityAgent,CommitteeTeamAgent 向 LowVolatilityAgent 发起好友申请：低波动可验证成交量异常下的稳定性风险，互补委员会判断
2021-01-11,friend_accept,LowVolatilityAgent,CommitteeTeamAgent,LowVolatilityAgent 通过了 CommitteeTeamAgent 的好友申请：低波动视角可补充委员会对量能异常下稳定性的判断，促进策略互补
2021-01-11,friend_request,DynamicTeamAgent,MeanReversionAgent,DynamicTeamAgent 向 MeanReversionAgent 发起好友申请：均值回归策略可互补验证涨幅过大标的的回调风险
2021-01-11,friend_accept,MeanReversionAgent,DynamicTeamAgent,MeanReversionAgent 通过了 DynamicTeamAgent 的好友申请：均值回归与动态策略互补，可共同验证涨幅过大标的的回调风险，丰富验证视角。
2021-01-11,friend_request,SocialGraphAgent,MeanReversionAgent,SocialGraphAgent 向 MeanReversionAgent 发起好友申请：量能异动后均值回归规律，可共同验证601899可持续性。
2021-01-11,friend_accept,MeanReversionAgent,SocialGraphAgent,MeanReversionAgent 通过了 SocialGraphAgent 的好友申请：社交图谱可验证量能异动传播路径，与均值回归互补判断可持续性。
