date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-01,MomentumAgent,600036,BUY,100,52.4,5240.0,92308.27,97548.27,-2451.73,-0.0245173,BUY 100 600036 @ 52.40；600036近5日逆势上涨0.56%，20日涨幅21.38%，趋势强劲，追涨买入。
2021-02-01,MeanReversionAgent,300750,BUY,30,350.33,10509.9,50439.43,98389.68,-1610.32,-0.016103199999999998,"BUY 30 300750 @ 350.33；300750 ret5=-11.74%, ret20=-13.31%, 深度超卖且未过度拥挤, 均值回归机会"
2021-02-01,DrawdownBuyerAgent,300750,BUY,10,350.33,3503.3,4258.37,94666.03,-5333.97,-0.053339700000000004,BUY 10 300750 @ 350.33；深度回撤-13.31%，加仓摊平等待价值修复
2021-02-01,RandomAgent,601318,SELL,20,79.27,1585.4,83009.42,99055.66,-944.34,-0.009443400000000001,SELL 20 601318 @ 79.27；超跌共振拥挤度上升，ContrarianAgent看空，逆向减仓
2021-02-01,TruthfulReporterAgent,601318,SELL,50,80.92,4046.0,91505.94,99432.94,-567.06,-0.0056706,SELL 50 601318 @ 80.92；超跌共振拥挤持续上升，ContrarianAgent看空，减仓控制风险
2021-02-01,PersuaderAgent,600036,BUY,10,52.4,524.0,82273.9,98651.9,-1348.1,-0.013481,BUY 10 600036 @ 52.40
2021-02-01,FreeRiderAgent,601318,SELL,1,79.27,79.27,94613.15,100231.81,231.81,0.0023181,SELL 1 601318 @ 79.27；超跌共振拥挤度上升，减仓1股控制风险
2021-02-01,ContrarianAgent,300750,SELL,50,350.33,17516.5,77329.19,97247.3,-2752.7,-0.027527,SELL 50 300750 @ 350.33；300750超跌吸引买盘，拥挤度上升，逆向减仓回避风险
2021-02-01,CommitteeTeamAgent,601318,SELL,1,79.27,79.27,100969.5,101156.11,1156.11,0.0115611,SELL 1 601318 @ 79.27；拥挤度上升，ContrarianAgent看空，减仓控制风险
2021-02-01,DynamicTeamAgent,300750,BUY,1,350.33,350.33,95660.79,99974.62,-25.38,-0.0002538,BUY 1 300750 @ 350.33；300750超跌-13.21%，DrawdownBuyer和RandomAgent已买入，超跌修复机会
2021-02-01,SocialGraphAgent,601318,SELL,50,79.27,3963.5,95845.77,99809.27,-190.73,-0.0019072999999999998,SELL 50 601318 @ 79.27；超跌共振拥挤度上升，减仓控制风险
