date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends,run_id,round_id
2021-02-25,MomentumAgent,83674.42,1196.62,-16325.58,-0.1632558,"{""600036"": 110, ""002594"": 110, ""000858"": 2, ""300750"": 100, ""000333"": 100, ""601899"": 500, ""000002"": 100}","000002 100, 000333 100, 000858 2, 002594 110, 300750 100, 600036 110, 601899 500",BUY 100 000002 @ 32.99；近5日涨幅9.93%强势，追涨趋势延续,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,MeanReversionAgent,97349.27,44745.75,-2650.73,-0.0265073,"{""300750"": 100, ""000858"": 52, ""000333"": 1, ""601318"": 32, ""002415"": 10, ""002594"": 2}","000333 1, 000858 52, 002415 10, 002594 2, 300750 100, 601318 32",BUY 1 002594 @ 209.25；ret5=-19.21%深度超卖，均值回复预期,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,LowVolatilityAgent,99908.22,95007.72,-91.78,-0.0009178,"{""600036"": 90}",600036 90,HOLD：600036低波动趋势保持，但共识拥挤风险上升，暂持等待分歧验证。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,DrawdownBuyerAgent,95781.83,39.57,-4218.17,-0.0421817,"{""601899"": 200, ""300750"": 160, ""000858"": 5, ""000333"": 2, ""002594"": 2, ""600519"": 1, ""601318"": 260, ""000002"": 200, ""002415"": 101}","000002 200, 000333 2, 000858 5, 002415 101, 002594 2, 300750 160, 600519 1, 601318 260, 601899 200",HOLD：ret5=-19.21%深度回撤，均值回复预期,11,"CommitteeTeamAgent, ContrarianAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,RandomAgent,98921.9,66459.0,-1078.1,-0.010780999999999999,"{""000333"": 200, ""601899"": 35, ""000858"": 2, ""600519"": 2, ""601318"": 30, ""300750"": 1, ""002594"": 10, ""000002"": 100}","000002 100, 000333 200, 000858 2, 002594 10, 300750 1, 600519 2, 601318 30, 601899 35",BUY 1 600519 @ 2150.00；深跌-12.99%但20日仍正3.86%，非共识均值修复机会,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,TruthfulReporterAgent,99829.64,92423.24,-170.36,-0.0017036000000000002,"{""601318"": 60, ""600036"": 40}","600036 40, 601318 60",HOLD：拥挤卖盘改善数据未确认，暂持等待收敛,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,PersuaderAgent,98978.8,90056.55,-1021.2,-0.010212,"{""601318"": 50, ""600036"": 80, ""002594"": 1}","002594 1, 600036 80, 601318 50",BUY 1 002594 @ 209.25；深跌-19.21%严重超卖，均值回复预期，无共识拥挤风险，试探性建仓,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,FreeRiderAgent,100160.51,96174.13,160.51,0.0016051,"{""002415"": 26, ""601318"": 10, ""600036"": 30}","002415 26, 600036 30, 601318 10",BUY 1 601318 @ 87.14；分歧中买入，拥挤卖盘改善预期未被充分定价,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,ContrarianAgent,97397.89,76768.39,-2602.11,-0.026021100000000002,"{""300750"": 50, ""000858"": 1, ""601318"": 40}","000858 1, 300750 50, 601318 40",SELL 10 601318 @ 87.14；拥挤卖盘改善信号未确认，短期涨幅已兑现，逆向减仓锁利,11,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
2021-02-25,CommitteeTeamAgent,101133.48,98345.0,1133.48,0.0113348,"{""000002"": 2, ""600036"": 50}","000002 2, 600036 50",SELL 20 600036 @ 54.45；低波动共识拥挤风险升高，锁利减仓，降低敞口。,11,"ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260526_004157_812676_strategy_silos_attempt1,round_034
