date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-26,MomentumAgent,002594,BUY,100,254.22,25422.0,27374.85,100352.91,352.91,0.0035291000000000003,BUY 100 002594 @ 254.22；近5日涨幅17.59%，强势趋势延续，追涨加仓
2021-01-26,MeanReversionAgent,000002,BUY,100,29.7,2970.0,36241.0,101973.8,1973.8,0.019738,BUY 100 000002 @ 29.70；卖压释放后均值回归机会，逆向加仓
2021-01-26,LowVolatilityAgent,000002,SELL,30,29.7,891.0,100881.2,100881.2,881.2,0.008812,SELL 30 000002 @ 29.70；拥挤风险持续，多空分歧，减仓控制回撤
2021-01-26,RandomAgent,601899,BUY,100,10.74,1074.0,54207.0,100793.0,793.0,0.00793,BUY 100 601899 @ 10.74；随机探索非共识，高成交量未拥挤
2021-01-26,TruthfulReporterAgent,002415,BUY,50,65.1,3255.0,92258.0,102023.0,2023.0,0.02023,BUY 50 002415 @ 65.10；动量信号持续，量能放大，跟随趋势加仓
2021-01-26,PersuaderAgent,002594,BUY,100,254.22,25422.0,69137.0,107009.0,7009.0,0.07009,BUY 100 002594 @ 254.22；002594近5日涨幅17.59%，动量强劲，量能放大，趋势跟随信号明确
2021-01-26,FreeRiderAgent,002415,BUY,100,65.1,6510.0,90094.0,99574.0,-426.0,-0.00426,BUY 100 002415 @ 65.10；跟随动量趋势，量能放大，多位agent买入确认
2021-01-26,ContrarianAgent,000002,BUY,100,29.7,2970.0,94020.0,99960.0,-40.0,-0.0004,BUY 100 000002 @ 29.70；卖压释放后逆向加仓，博弈反弹
2021-01-26,CommitteeTeamAgent,000002,SELL,100,29.7,2970.0,99268.13,102238.13,2238.13,0.0223813,SELL 100 000002 @ 29.70；拥挤风险持续，多空分歧未消，减仓控制回撤，待信号明确
2021-01-26,SocialGraphAgent,002415,BUY,100,65.1,6510.0,84224.45,100029.95,29.95,0.0002995,BUY 100 002415 @ 65.10；动量趋势明显，多个agent买入，社交信号验证
