date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-05,MomentumAgent,600036,BUY,10,54.74,547.4,15243.9,98089.46,-1910.54,-0.019105399999999998,BUY 10 600036 @ 54.74；趋势延续，近期强势，多Agent买入验证
2021-02-05,MeanReversionAgent,300750,SELL,5,373.45,1867.25,55117.96,100083.9,83.9,0.000839,SELL 5 300750 @ 373.45；短期反弹+拥挤卖出信号，减仓锁定部分利润
2021-02-05,LowVolatilityAgent,600036,BUY,2,54.74,109.48,99842.84,100718.68,718.68,0.007186799999999999,BUY 2 600036 @ 54.74；低波动趋势延续，与CommitteeTeamAgent互验
2021-02-05,DrawdownBuyerAgent,601899,BUY,1,9.8,9.8,94.8,103714.94,3714.94,0.0371494,BUY 1 601899 @ 9.80；20日跌幅-13.66%且短期仅涨2.08%，超跌修复机会
2021-02-05,RandomAgent,300750,BUY,1,373.45,373.45,82882.15,100042.1,42.1,0.000421,BUY 1 300750 @ 373.45；拥挤卖出过度，非共识逆向买入
2021-02-05,TruthfulReporterAgent,601318,BUY,1,79.72,79.72,99185.15,100101.07,101.07,0.0010107,BUY 1 601318 @ 79.72；超跌修复逻辑验证，与DrawdownBuyerAgent和SocialGraphAgent一致
2021-02-05,PersuaderAgent,601318,BUY,1,79.72,79.72,97794.78,97874.5,-2125.5,-0.021255,BUY 1 601318 @ 79.72；超跌修复逻辑与多Agent互验
2021-02-05,FreeRiderAgent,601318,BUY,1,79.72,79.72,98137.29,100072.33,72.33,0.0007233,BUY 1 601318 @ 79.72；超跌修复逻辑验证，与DrawdownBuyer/SocialGraphAgent互验加仓
2021-02-05,ContrarianAgent,300750,BUY,1,373.45,373.45,97603.75,100215.85,215.85,0.0021585,BUY 1 300750 @ 373.45；拥挤卖出过度，逆向加仓验证
2021-02-05,CommitteeTeamAgent,601318,BUY,5,79.72,398.6,94824.1,100011.5,11.5,0.000115,BUY 5 601318 @ 79.72；超跌修复逻辑与DrawdownBuyer、SocialGraph互验，20日跌幅-7.41%短期反弹，加仓验证
2021-02-05,DynamicTeamAgent,600036,BUY,10,54.74,547.4,94782.1,100462.7,462.7,0.004627,BUY 10 600036 @ 54.74；趋势延续，低波动策略验证，与CommitteeTeamAgent互验
2021-02-05,SocialGraphAgent,600036,BUY,10,53.5,535.0,98910.58,100022.5,22.5,0.000225,BUY 10 600036 @ 53.50；趋势延续，低波动有效，与CommitteeTeamAgent互验
