date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-05,MomentumAgent,000858,BUY,50,319.76,15988.0,24407.0,98380.0,-1620.0,-0.0162,BUY 50 000858 @ 319.76；000858近5日涨幅9.83%，趋势强劲，追涨加仓
2021-02-05,MeanReversionAgent,601899,BUY,100,9.8,980.0,45760.7,101439.2,1439.2,0.014392,BUY 100 601899 @ 9.80；20日深跌13.66%，均值回归预期
2021-02-05,DrawdownBuyerAgent,601899,BUY,100,9.8,980.0,18356.82,105413.85,5413.85,0.054138500000000006,BUY 100 601899 @ 9.80；20日跌幅-13.66%，深跌后价值修复机会，资源股回撤充分
2021-02-05,RandomAgent,601899,BUY,50,9.8,490.0,91815.2,101458.1,1458.1,0.014580999999999998,BUY 50 601899 @ 9.80；超跌资源股被忽视，随机博反弹
2021-02-05,TruthfulReporterAgent,002594,SELL,30,249.0,7470.0,49842.8,103967.8,3967.8,0.039678000000000005,SELL 30 002594 @ 249.00；拥挤风险持续，多Agent一致减仓，降低敞口
2021-02-05,PersuaderAgent,002594,SELL,50,249.0,12450.0,100923.0,100923.0,923.0,0.00923,SELL 50 002594 @ 249.00；拥挤风险共识延续，清仓002594锁定利润，换仓000002超卖修复。
2021-02-05,FreeRiderAgent,000002,BUY,100,27.89,2789.0,53178.2,101388.2,1388.2,0.013882,BUY 100 000002 @ 27.89；超卖地产逆向修复，验证共识换仓
2021-02-05,ContrarianAgent,000002,SELL,50,28.88,1444.0,85759.0,101643.0,1643.0,0.01643,SELL 50 000002 @ 28.88；逆向操作：拥挤买入000002共识过度，锁定部分利润
2021-02-05,CommitteeTeamAgent,002594,SELL,100,259.9,25990.0,52532.16,104416.16,4416.16,0.044161599999999995,SELL 100 002594 @ 259.90；拥挤风险持续，多Agent一致减仓，降低敞口
2021-02-05,DynamicTeamAgent,000002,BUY,100,28.88,2888.0,88541.0,103879.0,3879.0,0.03879,BUY 100 000002 @ 28.88；多Agent换仓逻辑延续，超卖地产逆向修复预期
2021-02-05,SocialGraphAgent,002594,SELL,50,249.0,12450.0,102848.0,102848.0,2848.0,0.02848,SELL 50 002594 @ 249.00；拥挤风险共识，多Agent减仓，清仓换仓000002
