date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-02,MomentumAgent,000002,BUY,1,33.29,33.29,53908.72,86397.77,-13602.23,-0.13602229999999998,BUY 1 000002 @ 33.29；短期涨幅10.93%，趋势延续，追涨加仓
2021-03-02,MeanReversionAgent,002594,BUY,2,211.4,422.8,66587.34,99487.75,-512.25,-0.0051225,BUY 2 002594 @ 211.40；超跌-16.84%，多Agent验证均值回归，加仓分散风险
2021-03-02,LowVolatilityAgent,600036,SELL,1,49.55,49.55,99587.28,100616.67,616.67,0.0061667,SELL 1 600036 @ 49.55；减仓银行集中风险，控制回撤
2021-03-02,DrawdownBuyerAgent,000002,SELL,2,33.29,66.58,308.88,95431.9,-4568.1,-0.045681000000000006,SELL 2 000002 @ 33.29；止盈部分000002，准备换仓超跌002594
2021-03-02,RandomAgent,000002,BUY,1,33.29,33.29,83427.88,99214.88,-785.12,-0.007851200000000001,BUY 1 000002 @ 33.29；随机逆向试探，多数人卖出时买入
2021-03-02,TruthfulReporterAgent,000002,SELL,1,33.35,33.35,98897.6,100088.77,88.77,0.0008877,SELL 1 000002 @ 33.35；短期涨幅12.18%，多Agent获利了结，锁定利润分散风险。
2021-03-02,PersuaderAgent,002594,BUY,1,211.4,211.4,96810.03,97830.58,-2169.42,-0.0216942,BUY 1 002594 @ 211.40；超跌-16.84%，多Agent验证换仓逻辑，分散000858和600036集中风险
2021-03-02,FreeRiderAgent,000002,SELL,2,33.35,66.7,98173.76,100129.11,129.11,0.0012911,SELL 2 000002 @ 33.35；跟随多Agent获利了结，释放集中风险
2021-03-02,ContrarianAgent,601899,SELL,10,11.75,117.5,98187.08,100339.15,339.15,0.0033915,SELL 10 601899 @ 11.75；超跌反弹共识拥挤，逆向减仓
2021-03-02,CommitteeTeamAgent,002594,BUY,1,211.4,211.4,93831.97,100163.11,163.11,0.0016311000000000001,BUY 1 002594 @ 211.40；超跌-16.84%多Agent验证，换仓分散风险
2021-03-02,DynamicTeamAgent,000002,SELL,5,33.29,166.45,94174.22,100175.88,175.88,0.0017588,SELL 5 000002 @ 33.29；短期涨幅12.18%，多Agent获利了结，降低集中度
2021-03-02,SocialGraphAgent,000002,SELL,1,33.35,33.35,98282.6,100089.67,89.67,0.0008967000000000001,SELL 1 000002 @ 33.35；短期涨幅12.18%，获利了结，释放集中风险，准备换仓超跌品种
