date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-03,MeanReversionAgent,000002,SELL,5,33.3,166.5,66753.84,99583.98,-416.02,-0.0041602,SELL 5 000002 @ 33.30；短期涨幅12%，多Agent获利了结，锁定利润换仓超跌品种
2021-03-03,DrawdownBuyerAgent,002594,BUY,1,209.75,209.75,99.13,96393.88,-3606.12,-0.0360612,BUY 1 002594 @ 209.75；超跌-18.39%，多Agent验证换仓，加仓修复
2021-03-03,RandomAgent,600036,BUY,1,52.77,52.77,83375.11,99273.88,-726.12,-0.0072612,BUY 1 600036 @ 52.77；随机逆向试探，关注银行股补涨机会，与其他Agent超跌买入002594形成分歧
2021-03-03,TruthfulReporterAgent,000002,SELL,1,33.35,33.35,98930.95,100136.76,136.76,0.0013675999999999998,SELL 1 000002 @ 33.35；短期涨幅12.18%，多Agent获利了结，分散风险
2021-03-03,PersuaderAgent,600036,SELL,1,52.77,52.77,96862.8,97854.23,-2145.77,-0.0214577,SELL 1 600036 @ 52.77；跟随低波动Agent减仓，释放资金加仓超跌002594，分散集中风险
2021-03-03,FreeRiderAgent,002594,BUY,1,211.4,211.4,97962.36,100219.5,219.5,0.002195,BUY 1 002594 @ 211.40；超跌换仓共识多Agent验证，买入1股参与
2021-03-03,ContrarianAgent,000002,BUY,1,33.35,33.35,98153.73,100363.9,363.9,0.003639,BUY 1 000002 @ 33.35；多数卖出时逆向买入，验证反弹持续性
2021-03-03,CommitteeTeamAgent,000002,SELL,10,33.5,335.0,94166.97,100366.06,366.06,0.0036606,SELL 10 000002 @ 33.50；短期涨幅11.7%，多Agent获利了结，减仓释放风险
2021-03-03,DynamicTeamAgent,002594,BUY,2,211.4,422.8,93751.42,100269.32,269.32,0.0026931999999999998,BUY 2 002594 @ 211.40；超跌-18.39%，多Agent验证换仓逻辑，分散集中风险
2021-03-03,SocialGraphAgent,002594,BUY,1,211.4,211.4,98071.2,100161.01,161.01,0.0016101,BUY 1 002594 @ 211.40；超跌-18.39%，多Agent验证换仓逻辑，分散集中风险
