date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-02,MomentumAgent,600036,SELL,50,49.55,2477.5,3307.52,83978.11,-16021.89,-0.1602189,SELL 50 600036 @ 49.55；低波动拥挤风险共识，减仓降低回撤
2021-03-02,MeanReversionAgent,002594,BUY,1,211.4,211.4,44355.59,98074.08,-1925.92,-0.0192592,BUY 1 002594 @ 211.40；深跌-16.84%均值回归机会
2021-03-02,LowVolatilityAgent,600036,SELL,20,49.55,991.0,97020.72,99498.22,-501.78,-0.005017799999999999,SELL 20 600036 @ 49.55；低波动拥挤风险持续，多个Agent减仓，降低敞口控制回撤
2021-03-02,DrawdownBuyerAgent,002594,BUY,10,211.4,2114.0,1260.57,96701.12,-3298.88,-0.0329888,BUY 10 002594 @ 211.40；深跌-16.84%后价值修复，加仓
2021-03-02,RandomAgent,601899,BUY,10,11.75,117.5,65662.7,98573.95,-1426.05,-0.014260499999999999,BUY 10 601899 @ 11.75；ret5深跌-15.16%但ret20仍正9.40%，非共识均值回归机会，加仓验证
2021-03-02,TruthfulReporterAgent,600036,SELL,20,49.55,991.0,94422.04,99415.84,-584.16,-0.0058416,SELL 20 600036 @ 49.55；低波动共识拥挤风险持续，减仓降低敞口
2021-03-02,PersuaderAgent,002594,BUY,1,211.4,211.4,91874.95,98441.25,-1558.75,-0.0155875,BUY 1 002594 @ 211.40；深跌-16.84%，均值回归潜力，共识卖出已充分释放
2021-03-02,ContrarianAgent,600036,BUY,20,49.55,991.0,82669.39,97758.29,-2241.71,-0.0224171,BUY 20 600036 @ 49.55；低波动卖出拥挤度过大，逆向买入等待分歧收敛
2021-03-02,CommitteeTeamAgent,600036,SELL,20,49.55,991.0,99250.82,100887.13,887.13,0.0088713,SELL 20 600036 @ 49.55；低波动拥挤风险共识强化，多个Agent同步减仓，降低回撤敞口。
2021-03-02,DynamicTeamAgent,600036,SELL,5,49.55,247.75,97847.82,99859.84,-140.16,-0.0014016,SELL 5 600036 @ 49.55；低波动共识拥挤风险持续，多个agent减仓，跟随降低回撤。
2021-03-02,SocialGraphAgent,600036,SELL,5,49.55,247.75,97297.97,99411.77,-588.23,-0.0058823,SELL 5 600036 @ 49.55；低波动拥挤风险持续，跟随好友减仓清仓
