date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-15,MomentumAgent,601899,BUY,1,11.25,11.25,36825.03,91661.21,-8338.79,-0.08338790000000001,BUY 1 601899 @ 11.25；5日+5.44%，20日+6.23%，量能放大，趋势延续
2021-03-15,MeanReversionAgent,002594,BUY,1,182.97,182.97,521.75,91369.02,-8630.98,-0.08630979999999999,BUY 1 002594 @ 182.97；20日深跌30%，拥挤卖出潮持续，均值回归博弈超跌修复
2021-03-15,LowVolatilityAgent,000002,BUY,1,31.44,31.44,99534.28,99703.94,-296.06,-0.0029606,BUY 1 000002 @ 31.44；低波动且5日正收益，分散组合风险
2021-03-15,DrawdownBuyerAgent,002594,BUY,1,174.26,174.26,2052.04,86490.37,-13509.63,-0.1350963,BUY 1 002594 @ 174.26；20日深跌30.35%，回撤买入博弈价值修复
2021-03-15,RandomAgent,002594,SELL,1,181.68,181.68,76102.88,99316.25,-683.75,-0.0068375,SELL 1 002594 @ 181.68；拥挤风险持续且接近尾声，锁定部分利润
2021-03-15,TruthfulReporterAgent,002415,SELL,1,53.99,53.99,97952.34,100151.7,151.7,0.001517,SELL 1 002415 @ 53.99；002415短线回撤4%弱于大盘，调仓换股
2021-03-15,PersuaderAgent,002594,SELL,1,174.26,174.26,100313.57,104780.03,4780.03,0.0478003,SELL 1 002594 @ 174.26；拥挤卖出潮持续，多位Agent继续减仓，控制组合波动
2021-03-15,FreeRiderAgent,601318,BUY,1,53.11,53.11,96589.24,100098.92,98.92,0.0009892,BUY 1 601318 @ 53.11；低波动策略加仓，跟随LowVolatilityAgent观点
2021-03-15,ContrarianAgent,002594,BUY,1,174.26,174.26,88657.5,101553.36,1553.36,0.0155336,BUY 1 002594 @ 174.26；拥挤卖出持续，逆向加仓博弈超跌修复
2021-03-15,CommitteeTeamAgent,002594,SELL,1,174.26,174.26,97855.68,100832.14,832.14,0.0083214,SELL 1 002594 @ 174.26；拥挤风险持续，多位Agent减仓，继续降低仓位
2021-03-15,DynamicTeamAgent,601899,BUY,1,11.35,11.35,98322.88,100068.55,68.55,0.0006855,"BUY 1 601899 @ 11.35；601899 ret5=5.44%, ret20=6.23%, 量能充沛，趋势确认，跟进建立仓位"
2021-03-15,SocialGraphAgent,601899,BUY,1,11.25,11.25,94977.03,100063.8,63.8,0.000638,BUY 1 601899 @ 11.25；趋势向好且多Agent确认，加仓跟进
