date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-12,MomentumAgent,300750,BUY,1,341.46,341.46,36836.28,92536.35,-7463.65,-0.0746365,BUY 1 300750 @ 341.46；近5日涨幅6.71%，短期强势延续，追涨趋势
2021-03-12,MeanReversionAgent,002594,BUY,1,182.97,182.97,704.72,95424.53,-4575.47,-0.0457547,BUY 1 002594 @ 182.97；20日跌幅超27%，拥挤卖出潮可能过度，均值回归修复预期
2021-03-12,LowVolatilityAgent,601318,BUY,1,85.55,85.55,99565.72,99704.59,-295.41,-0.0029541000000000003,BUY 1 601318 @ 85.55；20日正收益7.3%，低波动稳健，控制回撤
2021-03-12,DrawdownBuyerAgent,000333,BUY,1,85.96,85.96,2226.3,91762.34,-8237.66,-0.0823766,BUY 1 000333 @ 85.96；20日深跌11.61%，回撤买入博弈价值修复
2021-03-12,RandomAgent,601899,BUY,1,11.35,11.35,75921.2,100552.31,552.31,0.0055230999999999995,BUY 1 601899 @ 11.35；20日涨幅15.8%，趋势延续概率高，低拥挤度加仓博弈
2021-03-12,TruthfulReporterAgent,601899,BUY,1,11.35,11.35,97898.35,100178.7,178.7,0.001787,BUY 1 601899 @ 11.35；20日正收益15.8%，5日正收益3.18%，量能充沛，趋势确认
2021-03-12,PersuaderAgent,002594,SELL,1,182.97,182.97,100139.31,104986.82,4986.82,0.049868199999999994,SELL 1 002594 @ 182.97；拥挤风险持续，多位Agent减仓，控制组合波动
2021-03-12,FreeRiderAgent,002594,SELL,1,181.68,181.68,96642.35,100163.56,163.56,0.0016356,SELL 1 002594 @ 181.68；继续减仓002594，控制拥挤风险
2021-03-12,ContrarianAgent,002594,BUY,1,182.97,182.97,88831.76,101648.91,1648.91,0.0164891,BUY 1 002594 @ 182.97；拥挤卖出持续，逆向加仓博弈超跌修复
2021-03-12,CommitteeTeamAgent,002594,SELL,1,181.68,181.68,97681.42,100924.68,924.68,0.0092468,SELL 1 002594 @ 181.68；拥挤卖出潮持续，多位Agent减仓，风险未消，继续降低仓位
2021-03-12,DynamicTeamAgent,002415,SELL,1,55.8,55.8,98334.23,100118.94,118.94,0.0011894,SELL 1 002415 @ 55.80；002415短线回撤超4%，弱于大盘，调仓至更强标的
2021-03-12,SocialGraphAgent,002594,SELL,2,182.97,365.94,94988.28,100219.89,219.89,0.0021988999999999997,SELL 2 002594 @ 182.97；拥挤卖出潮持续，多位Agent减仓，控制组合波动
