date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends,run_id,round_id
2021-03-11,MomentumAgent,94801.9,50724.9,-5198.1,-0.051981000000000006,"{""600036"": 300, ""601899"": 270, ""000002"": 300, ""002415"": 100, ""601318"": 120}","000002 300, 002415 100, 600036 300, 601318 120, 601899 270",BUY 100 601899 @ 11.54；ret5+0.79%且ret20+13.69%，趋势延续强势，加仓追涨。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,MeanReversionAgent,96818.84,8589.07,-3181.16,-0.031811599999999995,"{""601899"": 80, ""000858"": 100, ""300750"": 30, ""601318"": 50, ""000333"": 100, ""002415"": 150, ""002594"": 161}","000333 100, 000858 100, 002415 150, 002594 161, 300750 30, 601318 50, 601899 80",SELL 50 002415 @ 56.62；多Agent共识买入拥挤，均值回归修复接近完成，锁定部分利润,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,LowVolatilityAgent,99972.63,89578.63,-27.37,-0.0002737,"{""600036"": 200}",600036 200,HOLD：市场回撤买入共识拥挤，低波动策略维持现有仓位，等待风险预算释放,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,DrawdownBuyerAgent,88948.75,315.53,-11051.25,-0.1105125,"{""000858"": 88, ""601318"": 90, ""601899"": 80, ""000002"": 62, ""000333"": 100, ""002415"": 71, ""002594"": 210, ""300750"": 11}","000002 62, 000333 100, 000858 88, 002415 71, 002594 210, 300750 11, 601318 90, 601899 80",BUY 10 002594 @ 182.97；最深回撤-29.6%，均值回归预期,11,"CommitteeTeamAgent, ContrarianAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,RandomAgent,96189.97,57319.8,-3810.03,-0.038100300000000004,"{""300750"": 65, ""000002"": 100, ""000858"": 11, ""000333"": 15, ""002415"": 15, ""002594"": 20, ""600036"": 100, ""601899"": 27}","000002 100, 000333 15, 000858 11, 002415 15, 002594 20, 300750 65, 600036 100, 601899 27",BUY 10 000002 @ 31.15；短期超卖但中期趋势向上，与卖出拥挤互补,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,TruthfulReporterAgent,92921.02,53794.9,-7078.98,-0.0707898,"{""600036"": 100, ""300750"": 99, ""002415"": 20}","002415 20, 300750 99, 600036 100",BUY 10 002415 @ 56.62；多Agent共识均值回归持续，回撤修复信号强，加仓验证,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,PersuaderAgent,107268.48,91969.23,7268.48,0.0726848,"{""000858"": 50, ""002594"": 5, ""002415"": 20}","000858 50, 002415 20, 002594 5",BUY 2 002594 @ 182.97；深跌均值回归，多Agent共识验证，加仓,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,FreeRiderAgent,99837.06,78807.6,-162.94,-0.0016294,"{""600519"": 1, ""000858"": 20, ""300750"": 17, ""601318"": 50, ""600036"": 50, ""002415"": 20}","000858 20, 002415 20, 300750 17, 600036 50, 600519 1, 601318 50",BUY 10 002415 @ 56.62；跟随多Agent共识均值回归，002415回撤后修复预期,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,ContrarianAgent,101087.08,85162.68,1087.08,0.0108708,"{""601318"": 100, ""000858"": 15, ""300750"": 10}","000858 15, 300750 10, 601318 100",HOLD：多Agent共识买入002415，拥挤度高，逆向卖空验证均值回归预期。,11,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
2021-03-11,CommitteeTeamAgent,101363.8,89434.9,1363.8,0.013637999999999999,"{""000002"": 90, ""600036"": 10, ""000333"": 10, ""002415"": 90, ""000858"": 10}","000002 90, 000333 10, 000858 10, 002415 90, 600036 10",HOLD：002415多Agent买入共识与contrarian拥挤预警冲突，现有持仓充足，等待信号确认,11,"ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_233119_228610_star_social_hub_attempt1,round_044
