date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-08,MomentumAgent,002594,SELL,1,196.37,196.37,93170.24,99150.54,-849.46,-0.0084946,SELL 1 002594 @ 196.37；多空分歧加剧，趋势走弱，减仓规避风险
2021-03-08,MeanReversionAgent,601899,BUY,1,10.67,10.67,97761.53,100160.25,160.25,0.0016025,BUY 1 601899 @ 10.67；短期深度回调-13.39%，中期趋势+2.20%未破，非拥挤交易，多个agent买入验证，均值回归机会。
2021-03-08,LowVolatilityAgent,601318,BUY,1,84.95,84.95,99960.37,100095.25,95.25,0.0009525,BUY 1 601318 @ 84.95；中期趋势稳健，低波动配置，非拥挤交易，控制回撤
2021-03-08,DrawdownBuyerAgent,000858,BUY,1,244.5,244.5,96312.02,99619.68,-380.32,-0.0038032,BUY 1 000858 @ 244.50；深跌-15.4%，非拥挤，回撤买入修复
2021-03-08,RandomAgent,000002,BUY,1,31.2,31.2,98475.74,99817.59,-182.41,-0.0018241,BUY 1 000002 @ 31.20；短期回调但中期趋势仍正，非拥挤交易，随机低位布局
2021-03-08,PersuaderAgent,601899,BUY,1,10.67,10.67,99054.34,99836.77,-163.23,-0.0016323,BUY 1 601899 @ 10.67；短期深度回调但中期趋势未破，非拥挤交易，逆向布局等待反弹
2021-03-08,FreeRiderAgent,601318,BUY,1,84.95,84.95,99956.4,100394.81,394.81,0.0039481,BUY 1 601318 @ 84.95；中期趋势+7.17%稳健，非拥挤分散配置
2021-03-08,ContrarianAgent,002594,BUY,1,176.73,176.73,99643.01,100137.52,137.52,0.0013752,BUY 1 002594 @ 176.73；拥挤卖出后深度超卖，加仓博弈反弹
2021-03-08,CommitteeTeamAgent,002594,SELL,1,176.73,176.73,100021.08,100143.95,143.95,0.0014394999999999998,SELL 1 002594 @ 176.73；多空分歧加剧，减仓控制风险
2021-03-08,DynamicTeamAgent,002594,SELL,1,176.73,176.73,99760.15,100071.42,71.42,0.0007142,SELL 1 002594 @ 176.73；多空分歧加剧，卖出信号主导，减仓降低风险
2021-03-08,SocialGraphAgent,601899,BUY,1,10.67,10.67,99583.72,99991.16,-8.84,-8.84e-05,BUY 1 601899 @ 10.67；短期回调但中期趋势+2.2%未破，非拥挤交易，多位好友买入逆向布局
