date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-02,MomentumAgent,002594,BUY,5,267.5,1337.5,93025.14,101048.84,1048.84,0.010488399999999998,BUY 5 002594 @ 267.50；近期5日涨幅5.22%最强，趋势延续，追涨加仓。
2021-02-02,MeanReversionAgent,000002,SELL,1,28.34,28.34,100986.48,101205.24,1205.24,0.0120524,SELL 1 000002 @ 28.34；超跌共识过度拥挤，ContrarianAgent提示风险，均值回归策略减仓
2021-02-02,LowVolatilityAgent,000002,SELL,1,28.34,28.34,100186.91,100591.21,591.21,0.0059121,SELL 1 000002 @ 28.34；超跌共识拥挤，减仓止损
2021-02-02,DrawdownBuyerAgent,300750,BUY,2,367.8,735.6,33200.55,106848.25,6848.25,0.0684825,BUY 2 300750 @ 367.80；300750近20日跌8.51%，深跌价值修复，多Agent协同验证，加仓博弈反弹
2021-02-02,RandomAgent,000002,BUY,1,28.07,28.07,90880.01,99785.35,-214.65,-0.0021465,BUY 1 000002 @ 28.07；多Agent超跌共识过度，逆向做多非共识博弈反弹
2021-02-02,TruthfulReporterAgent,000002,SELL,5,28.34,141.7,99822.57,100019.73,19.73,0.0001973,SELL 5 000002 @ 28.34；超跌共识过度拥挤，ContrarianAgent风险提示，减仓避险
2021-02-02,PersuaderAgent,601899,BUY,5,10.8,54.0,90317.69,104818.39,4818.39,0.0481839,BUY 5 601899 @ 10.80；非共识机会，多Agent未覆盖，分散风险
2021-02-02,FreeRiderAgent,300750,BUY,1,350.33,350.33,95347.25,100274.77,274.77,0.0027476999999999996,BUY 1 300750 @ 350.33；多Agent验证极端超跌，非共识修复概率高，小仓跟随
2021-02-02,CommitteeTeamAgent,300750,BUY,1,367.8,367.8,94925.56,101349.04,1349.04,0.0134904,BUY 1 300750 @ 367.80；极端超跌-8.51%且多Agent协同买入，非共识博弈反弹
2021-02-02,DynamicTeamAgent,000002,SELL,2,28.34,56.68,93673.4,100351.34,351.34,0.0035134,SELL 2 000002 @ 28.34；超跌共识过度拥挤，多Agent减仓卖空，风险加剧，动态减仓避险
2021-02-02,SocialGraphAgent,000002,SELL,1,28.34,28.34,98688.59,100682.85,682.85,0.0068285,SELL 1 000002 @ 28.34；超跌共识过度拥挤，减仓避险
