date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-03,MomentumAgent,002415,BUY,100,59.68,5968.0,11712.3,96007.2,-3992.8,-0.039928000000000005,BUY 100 002415 @ 59.68；短期涨幅6.46%且多Agent共识买入，追涨延续反弹
2021-03-03,MeanReversionAgent,000002,SELL,10,33.5,335.0,1777.32,102337.53,2337.53,0.0233753,SELL 10 000002 @ 33.50；短期涨幅超11%，均值回归逻辑，锁定部分利润
2021-03-03,LowVolatilityAgent,000333,SELL,1,93.49,93.49,99703.67,99703.67,-296.33,-0.0029633,SELL 1 000333 @ 93.49；000333短期弱势，减仓控制回撤
2021-03-03,DrawdownBuyerAgent,002594,BUY,1,211.4,211.4,3268.86,97347.99,-2652.01,-0.0265201,BUY 1 002594 @ 211.40；20日跌幅18.39%深度回撤，多Agent共识验证，加仓博弈修复
2021-03-03,RandomAgent,601899,BUY,1,12.32,12.32,75479.75,102692.09,2692.09,0.0269209,BUY 1 601899 @ 12.32；随机视角，5日跌幅5.95%超短期回调，博弈反弹
2021-03-03,PersuaderAgent,000002,SELL,10,33.5,335.0,99269.93,105395.33,5395.33,0.0539533,SELL 10 000002 @ 33.50；短期涨幅超10%，锁定利润规避回调。
2021-03-03,FreeRiderAgent,002594,BUY,5,209.75,1048.75,95538.81,100586.61,586.61,0.0058661,BUY 5 002594 @ 209.75；多Agent超跌修复共识强化，加仓5股博弈反弹
2021-03-03,ContrarianAgent,000002,SELL,30,33.5,1005.0,89564.6,101847.1,1847.1,0.018470999999999998,SELL 30 000002 @ 33.50；短期涨幅过大，超买回调风险，逆向止盈
2021-03-03,DynamicTeamAgent,300750,BUY,1,349.63,349.63,98383.97,100197.9,197.9,0.001979,BUY 1 300750 @ 349.63；超跌后企稳，低吸分散持仓
2021-03-03,SocialGraphAgent,002594,BUY,5,211.4,1057.0,94656.1,100730.95,730.95,0.0073095,BUY 5 002594 @ 211.40；超跌共识强化，多Agent验证修复逻辑
