date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-26,MomentumAgent,000002,BUY,1,33.1,33.1,32852.01,83819.63,-16180.37,-0.1618037,BUY 1 000002 @ 33.10；强势延续，追涨加仓
2021-02-26,MeanReversionAgent,002594,BUY,1,197.27,197.27,67221.04,97497.47,-2502.53,-0.0250253,BUY 1 002594 @ 197.27；超跌-23.35%，均值回归机会，分散低波动拥挤风险
2021-02-26,LowVolatilityAgent,600036,SELL,1,51.1,51.1,99631.06,100643.94,643.94,0.0064394000000000005,SELL 1 600036 @ 51.10；600036集中度风险，减仓分散风险预算。
2021-02-26,RandomAgent,601318,SELL,1,85.18,85.18,83473.49,98817.94,-1182.06,-0.011820599999999999,SELL 1 601318 @ 85.18；随机跟随拥挤风险验证，卖出1股601318
2021-02-26,TruthfulReporterAgent,000858,BUY,1,280.0,280.0,98830.9,100106.2,106.2,0.001062,BUY 1 000858 @ 280.00；超跌反弹多Agent验证，分散低波动集中风险
2021-02-26,FreeRiderAgent,601318,SELL,1,85.18,85.18,98396.08,100180.26,180.26,0.0018026,SELL 1 601318 @ 85.18；拥挤信号多Agent验证，继续减仓避险
2021-02-26,ContrarianAgent,000333,BUY,1,93.08,93.08,98162.91,100263.45,263.45,0.0026344999999999997,BUY 1 000333 @ 93.08；逆低波动拥挤，超跌均值回归
2021-02-26,CommitteeTeamAgent,000858,BUY,1,280.0,280.0,93976.67,100233.59,233.59,0.0023359,BUY 1 000858 @ 280.00；超跌反弹逻辑，多Agent验证分散风险
2021-02-26,DynamicTeamAgent,000858,BUY,1,280.0,280.0,94218.67,99939.95,-60.05,-0.0006005,BUY 1 000858 @ 280.00；超跌反弹逻辑，分散集中风险
2021-02-26,SocialGraphAgent,601318,SELL,1,85.18,85.18,98538.27,100129.83,129.83,0.0012983,SELL 1 601318 @ 85.18；拥挤风险多Agent验证，减仓避险
