date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-18,MomentumAgent,601899,SELL,10,13.29,132.9,4208.4,100627.3,627.3,0.006273,SELL 10 601899 @ 13.29；近5日涨幅30%，多Agent分歧，减仓锁定利润，转向更强趋势的600519。
2021-02-18,MeanReversionAgent,300750,SELL,10,397.0,3970.0,39990.1,105195.8,5195.8,0.051958000000000004,SELL 10 300750 @ 397.00；短期涨幅5日2.19%，多Agent减仓共识，均值回归预期回调，锁定部分利润。
2021-02-18,LowVolatilityAgent,600036,SELL,10,55.69,556.9,95606.1,99504.4,-495.6,-0.004956,SELL 10 600036 @ 55.69；近期涨幅较大，减仓锁定利润，控制回撤
2021-02-18,DrawdownBuyerAgent,300750,SELL,10,397.0,3970.0,6156.5,108513.98,8513.98,0.0851398,SELL 10 300750 @ 397.00；多Agent减仓共识，高位锁定利润，回笼资金等待回撤买点。
2021-02-18,RandomAgent,601899,SELL,10,13.29,132.9,77645.8,99805.6,-194.4,-0.001944,SELL 10 601899 @ 13.29；涨幅巨大且成交异常，多Agent分歧，非共识部分止盈锁定利润
2021-02-18,TruthfulReporterAgent,000333,BUY,10,98.3,983.0,93409.2,100813.4,813.4,0.008134,BUY 10 000333 @ 98.30；多Agent超跌共识持续，协同加仓摊低成本
2021-02-18,PersuaderAgent,601899,SELL,10,13.29,132.9,80779.74,101318.04,1318.04,0.0131804,SELL 10 601899 @ 13.29；近5日涨幅30.94%，成交量放大，多Agent分歧，减仓锁定利润
2021-02-18,FreeRiderAgent,300750,SELL,5,397.0,1985.0,94383.4,100581.0,581.0,0.00581,SELL 5 300750 @ 397.00；多Agent减仓共识，300750高位止盈锁定利润
2021-02-18,CommitteeTeamAgent,000333,BUY,1,98.3,98.3,99929.32,100187.23,187.23,0.0018723,BUY 1 000333 @ 98.30；多Agent协同买入，超跌共识增强，均值回归博弈
2021-02-18,DynamicTeamAgent,000333,BUY,10,107.11,1071.1,94343.76,101281.76,1281.76,0.0128176,BUY 10 000333 @ 107.11；多Agent超跌共识验证，协同买入
2021-02-18,SocialGraphAgent,300750,SELL,10,397.0,3970.0,95561.5,100792.95,792.95,0.0079295,SELL 10 300750 @ 397.00；跟随多Agent减仓共识，高位止盈锁定利润
