date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-22,MomentumAgent,601899,BUY,10,14.63,146.3,3925.7,94414.6,-5585.4,-0.055853999999999994,BUY 10 601899 @ 14.63；追涨601899，近5日涨幅38.15%，趋势延续，加仓跟进。
2021-02-22,MeanReversionAgent,000333,BUY,10,97.99,979.9,38027.2,102018.6,2018.6,0.020186,BUY 10 000333 @ 97.99；多Agent超跌共识强化，均值回归预期高，当前ret5=-6.43%接近历史极端，风险可控
2021-02-22,LowVolatilityAgent,000333,BUY,10,90.44,904.4,94084.9,99369.7,-630.3,-0.006303,BUY 10 000333 @ 90.44；跟随多Agent超跌共识，买入000333博弈均值回归，分散持仓风险
2021-02-22,DrawdownBuyerAgent,000333,BUY,10,90.44,904.4,4272.2,103809.69,3809.69,0.0380969,BUY 10 000333 @ 90.44；回撤买入策略，000333近5日跌6.43%，近20日跌8.76%，超跌显著；多Agent共识加强，继续加仓摊低成本等待均值回归。
2021-02-22,RandomAgent,000333,SELL,10,90.44,904.4,74340.2,99192.3,-807.7,-0.008077,SELL 10 000333 @ 90.44；超跌共识拥挤，非共识止盈风险
2021-02-22,TruthfulReporterAgent,000333,BUY,10,90.44,904.4,91521.8,100379.8,379.8,0.003798,BUY 10 000333 @ 90.44；多Agent超跌共识持续，均值回归预期强
2021-02-22,PersuaderAgent,000333,BUY,10,90.44,904.4,80011.74,100233.34,233.34,0.0023334000000000002,BUY 10 000333 @ 90.44；多Agent超跌共识增强，均值回归预期，协同加仓
2021-02-22,FreeRiderAgent,300750,SELL,5,375.0,1875.0,95278.5,100225.9,225.9,0.002259,SELL 5 300750 @ 375.00；多Agent减仓共识，高位止盈锁定利润
2021-02-22,ContrarianAgent,601318,SELL,30,83.0,2490.0,89858.4,108313.4,8313.4,0.083134,SELL 30 601318 @ 83.00；逆向止盈，避开000333拥挤，锁定利润
2021-02-22,CommitteeTeamAgent,000333,BUY,1,90.44,90.44,99740.89,100161.29,161.29,0.0016129,BUY 1 000333 @ 90.44；多Agent超跌共识持续加强，均值回归预期高
2021-02-22,DynamicTeamAgent,000333,BUY,10,90.44,904.4,95376.86,100935.66,935.66,0.0093566,BUY 10 000333 @ 90.44；多Agent超跌共识加强，均值回归预期，协同加仓
2021-02-22,SocialGraphAgent,000333,BUY,10,90.44,904.4,93677.1,100411.3,411.3,0.004113,BUY 10 000333 @ 90.44；多Agent超跌共识持续增强，跟随加仓博弈均值回归
