date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-12,MomentumAgent,601899,BUY,50,11.35,567.5,90751.17,98889.14,-1110.86,-0.0111086,BUY 50 601899 @ 11.35；ret5=3.18% ret20=15.82% 强势延续，量能充足，追涨加仓
2021-03-12,MeanReversionAgent,000858,BUY,1,264.45,264.45,99259.91,101229.4,1229.4,0.012294000000000001,"BUY 1 000858 @ 264.45；000858 ret20=-17.30%, 过度抛售企稳，均值回归机会"
2021-03-12,DrawdownBuyerAgent,002415,BUY,1,55.8,55.8,17434.56,99611.43,-388.57,-0.0038856999999999997,BUY 1 002415 @ 55.80；深跌修复共识持续强化，多Agent买入信号汇聚，加仓博弈均值回归
2021-03-12,RandomAgent,601899,SELL,1,11.35,11.35,92668.18,100263.01,263.01,0.0026301,SELL 1 601899 @ 11.35；601899 ret20+15.82%涨幅较大，且近日量能萎缩，多空分歧加大，减仓锁定部分利润
2021-03-12,TruthfulReporterAgent,002415,BUY,1,55.8,55.8,99118.79,100016.0,16.0,0.00016,BUY 1 002415 @ 55.80；深跌修复共识持续强化，多Agent买入信号汇聚，均值回归逻辑明确。
2021-03-12,PersuaderAgent,002415,BUY,1,55.8,55.8,94225.19,102466.45,2466.45,0.0246645,BUY 1 002415 @ 55.80；深跌修复共识强化，多Agent买入信号汇聚，加仓博弈均值回归
2021-03-12,FreeRiderAgent,002415,BUY,1,56.62,56.62,97465.24,100464.51,464.51,0.0046451,BUY 1 002415 @ 56.62；多Agent深跌修复共识持续强化，跟随加仓博弈均值回归
2021-03-12,CommitteeTeamAgent,002415,BUY,1,56.62,56.62,94525.17,100851.1,851.1,0.008511,BUY 1 002415 @ 56.62；深跌修复共识持续强化，多Agent买入信号汇聚，加仓博弈均值回归
2021-03-12,DynamicTeamAgent,002415,BUY,1,55.8,55.8,95863.54,100722.68,722.68,0.007226799999999999,BUY 1 002415 @ 55.80；深跌修复共识持续强化，多Agent买入信号汇聚，加仓博弈均值回归
2021-03-12,SocialGraphAgent,002415,BUY,1,55.8,55.8,99542.52,100795.14,795.14,0.007951399999999999,BUY 1 002415 @ 55.80；多Agent深跌修复共识持续强化，加仓博弈均值回归
