date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-13,MomentumAgent,002594,SELL,1,239.3,239.3,99334.2,100052.1,52.1,0.000521,SELL 1 002594 @ 239.30；新能源拥挤度上升，多Agent减仓，部分止盈锁定利润
2021-01-13,MeanReversionAgent,000858,BUY,50,305.33,15266.5,53920.5,99720.0,-280.0,-0.0028,BUY 50 000858 @ 305.33；ret5=-7%过度抛售，均值回归预期；白酒板块非拥挤，安全边际较高
2021-01-13,LowVolatilityAgent,600036,SELL,20,49.4,988.0,99156.0,100638.0,638.0,0.00638,SELL 20 600036 @ 49.40；新能源拥挤度上升，锁定部分利润，降低持仓风险，等待低波动机会。
2021-01-13,RandomAgent,000858,BUY,100,305.33,30533.0,37591.0,98657.0,-1343.0,-0.01343,BUY 100 000858 @ 305.33；超跌7%，非拥挤品种，逆向布局反弹
2021-01-13,TruthfulReporterAgent,002415,SELL,50,59.91,2995.5,100158.0,100158.0,158.0,0.00158,SELL 50 002415 @ 59.91；短期涨幅大，新能源拥挤度上升，多Agent减持，锁定利润
2021-01-13,PersuaderAgent,002594,SELL,50,239.3,11965.0,58538.0,106398.0,6398.0,0.06398,SELL 50 002594 @ 239.30；新能源拥挤度持续上升，多Agent减仓信号，进一步锁定利润
2021-01-13,FreeRiderAgent,601318,BUY,100,87.54,8754.0,90046.0,98800.0,-1200.0,-0.012,BUY 100 601318 @ 87.54；新能源拥挤度上升，多Agent减仓，转向低估值金融，平安涨幅温和，风险收益比适中。
2021-01-13,ContrarianAgent,000858,BUY,100,305.33,30533.0,69467.0,100000.0,0.0,0.0,BUY 100 000858 @ 305.33；新能源板块拥挤抛售导致非理性回调，000858跌幅-7%且非拥挤板块，逆向买入
2021-01-13,CommitteeTeamAgent,000333,BUY,10,103.34,1033.4,100182.6,101216.0,1216.0,0.01216,BUY 10 000333 @ 103.34；新能源拥挤度上升，家电估值合理且波动较低，综合信号转向防御布局
2021-01-13,SocialGraphAgent,002415,SELL,50,59.91,2995.5,94834.5,100814.5,814.5,0.008145,SELL 50 002415 @ 59.91；短期涨幅大且多Agent减仓，新能源拥挤度上升，锁定利润控制风险
