date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-18,MomentumAgent,600036,BUY,100,51.92,5192.0,89700.05,100084.05,84.05,0.0008405,BUY 100 600036 @ 51.92；600036最近5天涨幅7.23%，强势延续，资金转向金融防御，追涨加仓。
2021-01-18,MeanReversionAgent,000858,BUY,50,284.55,14227.5,10753.0,96118.0,-3882.0,-0.03882,BUY 50 000858 @ 284.55；深跌5.5%均值回归，非拥挤板块，反弹概率高
2021-01-18,LowVolatilityAgent,000333,BUY,10,99.12,991.2,97659.3,100680.1,680.1,0.006801000000000001,BUY 10 000333 @ 99.12；低波动防御，回调买入，已有底仓，风险可控
2021-01-18,DrawdownBuyerAgent,000858,BUY,100,284.55,28455.0,11057.0,99548.0,-452.0,-0.00452,BUY 100 000858 @ 284.55；深跌5.5%且非拥挤，继续加仓摊低成本等待价值修复
2021-01-18,RandomAgent,000858,BUY,100,284.55,28455.0,7037.0,94540.0,-5460.0,-0.0546,BUY 100 000858 @ 284.55；深跌12%非拥挤，继续加仓摊低成本等待修复
2021-01-18,TruthfulReporterAgent,000333,BUY,100,99.12,9912.0,73029.0,100381.0,381.0,0.00381,BUY 100 000333 @ 99.12；新能源拥挤资金转向低估值防御，000333回调提供低波动买入机会，分散单一持仓风险。
2021-01-18,PersuaderAgent,002594,SELL,50,221.69,11084.5,92080.0,103164.5,3164.5,0.031645,SELL 50 002594 @ 221.69；新能源拥挤持续，清仓剩余持仓转向低估值金融防御
2021-01-18,FreeRiderAgent,601318,BUY,100,86.9,8690.0,72666.0,98826.0,-1174.0,-0.01174,BUY 100 601318 @ 86.90；多Agent加仓低估值金融防御，跟随轮动趋势
2021-01-18,ContrarianAgent,000858,BUY,100,284.55,28455.0,41012.0,97922.0,-2078.0,-0.02078,BUY 100 000858 @ 284.55；深跌12%且非拥挤，逆向加仓等待修复
2021-01-18,CommitteeTeamAgent,000333,BUY,10,99.12,991.2,97326.4,101172.0,1172.0,0.01172,BUY 10 000333 @ 99.12；低估值防御，回调买入跟随轮动
2021-01-18,DynamicTeamAgent,601318,BUY,100,87.2,8720.0,76068.5,100678.5,678.5,0.006785,BUY 100 601318 @ 87.20；跟随资金向低估值金融防御切换，拥挤度信号强化，加仓防御。
2021-01-18,SocialGraphAgent,601318,BUY,50,86.9,4345.0,71993.5,101237.5,1237.5,0.012375,BUY 50 601318 @ 86.90；多Agent加仓金融防御，拥挤度切换信号强化，加仓低估值保险股
