date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-09,MomentumAgent,600036,BUY,10,55.26,552.6,14138.7,100646.2,646.2,0.006462000000000001,BUY 10 600036 @ 55.26；趋势延续，近期强势，低波动策略验证，与CommitteeTeam互验加仓
2021-02-09,MeanReversionAgent,300750,SELL,30,410.2,12306.0,67345.39,104097.65,4097.65,0.0409765,SELL 30 300750 @ 410.20；短期涨幅11.53%，均值回归回调风险，减仓锁定利润
2021-02-09,LowVolatilityAgent,600036,SELL,2,55.26,110.52,99953.36,100727.0,727.0,0.00727,SELL 2 600036 @ 55.26；锁定部分利润，控制回撤
2021-02-09,RandomAgent,601318,SELL,10,78.13,781.3,83603.57,100991.37,991.37,0.0099137,SELL 10 601318 @ 78.13；超跌修复拥挤，逆向减仓锁定利润
2021-02-09,TruthfulReporterAgent,601318,BUY,1,78.13,78.13,99028.45,100102.94,102.94,0.0010294,BUY 1 601318 @ 78.13；超跌修复逻辑获多Agent验证，社交共识强化，继续加仓
2021-02-09,PersuaderAgent,601318,SELL,1,78.13,78.13,97794.34,97872.47,-2127.53,-0.0212753,SELL 1 601318 @ 78.13；超跌修复逻辑获多Agent验证后可能拥挤，ContrarianAgent已减仓锁定利润，部分止盈降低风险敞口。
2021-02-09,FreeRiderAgent,601318,BUY,1,78.13,78.13,97980.59,100139.41,139.41,0.0013941,BUY 1 601318 @ 78.13；超跌修复逻辑持续验证，价格低于上次买入
2021-02-09,ContrarianAgent,000002,SELL,10,28.75,287.5,98420.75,100433.15,433.15,0.004331499999999999,SELL 10 000002 @ 28.75；超跌修复交易拥挤，情绪过热，逆势减仓
2021-02-09,CommitteeTeamAgent,601318,BUY,1,78.13,78.13,94193.37,100012.65,12.65,0.0001265,BUY 1 601318 @ 78.13；超跌修复逻辑多Agent验证，价格低于集体买入价，小幅加仓验证
2021-02-09,DynamicTeamAgent,601318,BUY,1,78.13,78.13,94625.4,100840.16,840.16,0.0084016,BUY 1 601318 @ 78.13；超跌修复逻辑继续验证，多Agent互验，摊薄成本
2021-02-09,SocialGraphAgent,601899,SELL,10,11.34,113.4,98238.28,100051.21,51.21,0.0005121,SELL 10 601899 @ 11.34；ContrarianAgent提示超跌修复拥挤风险，减仓锁定利润
