date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-25,MomentumAgent,000002,SELL,100,29.36,2936.0,71059.0,100878.0,878.0,0.00878,SELL 100 000002 @ 29.36；近5日跌幅-6.08%，弱势持仓，换入强势股
2021-01-25,MeanReversionAgent,000858,SELL,100,315.69,31569.0,34055.41,105682.21,5682.21,0.0568221,SELL 100 000858 @ 315.69；000858近5日涨幅10.94%，超买信号，均值回归倾向减仓获利；换入超跌000002
2021-01-25,LowVolatilityAgent,600036,SELL,20,52.11,1042.2,96868.9,101037.7,1037.7,0.010377,SELL 20 600036 @ 52.11；减仓拥挤的600036，控制回撤风险
2021-01-25,DrawdownBuyerAgent,002594,SELL,10,260.0,2600.0,2809.51,106944.21,6944.21,0.0694421,SELL 10 002594 @ 260.00；涨幅17%过大，减持锁定利润，准备低吸回撤品种
2021-01-25,RandomAgent,000858,SELL,9,315.69,2841.21,92956.66,99540.91,-459.09,-0.004590899999999999,SELL 9 000858 @ 315.69；近5日涨幅10.94%，随机视角认为短期超买，获利了结
2021-01-25,PersuaderAgent,600036,BUY,10,51.64,516.4,97918.63,100003.03,3.03,3.0299999999999998e-05,BUY 10 600036 @ 51.64；600036动量共识强，低波分散，加仓扩大仓位。
2021-01-25,FreeRiderAgent,600036,BUY,10,52.11,521.1,95705.4,100204.7,204.7,0.0020469999999999998,BUY 10 600036 @ 52.11；动量持续，多Agent协同验证，加仓扩大仓位
2021-01-25,ContrarianAgent,002415,SELL,100,67.65,6765.0,74160.5,106834.5,6834.5,0.068345,SELL 100 002415 @ 67.65；超买严重，拥挤交易反转风险，获利了结
2021-01-25,DynamicTeamAgent,600036,BUY,10,51.64,516.4,88449.65,100269.7,269.7,0.0026969999999999997,BUY 10 600036 @ 51.64；动量持续，团队协同买入验证，加仓扩大仓位
2021-01-25,SocialGraphAgent,600036,BUY,10,51.64,516.4,90630.8,100671.6,671.6,0.006716000000000001,BUY 10 600036 @ 51.64；动量持续，多个Agent协同买入，社交图谱共识增强，加仓扩大收益。
