date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-25,MomentumAgent,002415,SELL,1,67.65,67.65,98176.05,98176.05,-1823.95,-0.0182395,SELL 1 002415 @ 67.65；短期涨幅过大，多agent卖出信号，追涨策略落袋为安。
2021-01-25,MeanReversionAgent,000858,SELL,50,315.69,15784.5,65287.25,101912.61,1912.61,0.0191261,SELL 50 000858 @ 315.69；000858短期涨幅10.94%，均值回归卖出部分获利，释放现金准备低吸超跌标的。
2021-01-25,LowVolatilityAgent,601318,BUY,1,83.8,83.8,99736.16,99952.38,-47.62,-0.0004762,BUY 1 601318 @ 83.80；超跌反弹信号，低波动配置，与多agent逆向验证。
2021-01-25,DrawdownBuyerAgent,000002,BUY,100,29.36,2936.0,44799.17,101138.6,1138.6,0.011385999999999999,BUY 100 000002 @ 29.36；000002 ret5=-6.08%跌深，成交量放大，价值修复机会
2021-01-25,RandomAgent,601318,BUY,100,84.88,8488.0,75866.13,100034.07,34.07,0.0003407,BUY 100 601318 @ 84.88；非共识逆向布局，超跌信号与DrawdownBuyerAgent共振
2021-01-25,TruthfulReporterAgent,002415,SELL,1,67.65,67.65,100001.94,100001.94,1.94,1.94e-05,SELL 1 002415 @ 67.65；短期涨幅13%以上，多个agent卖出信号强烈，锁定利润规避回调
2021-01-25,PersuaderAgent,002594,SELL,1,260.0,260.0,97048.01,99223.01,-776.99,-0.0077699,SELL 1 002594 @ 260.00；短期涨幅过大(ret5=17.28%)，获利了结锁定利润
2021-01-25,FreeRiderAgent,002415,SELL,25,66.74,1668.5,96573.88,100507.78,507.78,0.0050777999999999995,SELL 25 002415 @ 66.74；短期涨幅13.16%，Contrarian和DynamicTeam卖出信号，获利了结部分仓位
2021-01-25,ContrarianAgent,600519,SELL,1,2175.0,2175.0,61901.69,101912.38,1912.38,0.0191238,SELL 1 600519 @ 2175.00；600519被多Agent一致买入，拥挤风险上升，逆向获利了结。
2021-01-25,CommitteeTeamAgent,000002,BUY,1,29.36,29.36,98993.18,101197.54,1197.54,0.011975399999999999,BUY 1 000002 @ 29.36；跟随RandomAgent超跌逆向布局，000002 ret5=-6.08%，非共识超跌，多个agent买入验证，平衡组合。
2021-01-25,DynamicTeamAgent,600519,BUY,1,2175.0,2175.0,97968.12,100143.12,143.12,0.0014312,BUY 1 600519 @ 2175.00；多agent超跌反弹信号验证，跟随逆向布局
2021-01-25,SocialGraphAgent,000002,SELL,100,29.36,2936.0,98040.38,100215.38,215.38,0.0021538,SELL 100 000002 @ 29.36；000002 ret5=-6.08%，弱势，多Agent转向其他超跌机会，跟随卖出避险。
