date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-04,MomentumAgent,000858,BUY,1,313.6,313.6,15791.3,101215.8,1215.8,0.012158,BUY 1 000858 @ 313.60；短期涨9.65%最强，追涨趋势延续
2021-02-04,MeanReversionAgent,300750,SELL,20,380.98,7619.6,53250.71,101588.43,1588.43,0.0158843,SELL 20 300750 @ 380.98；拥挤卖出信号验证，止盈部分仓位
2021-02-04,DrawdownBuyerAgent,601318,BUY,1,79.62,79.62,104.6,103987.94,3987.94,0.0398794,BUY 1 601318 @ 79.62；20日跌幅-7.70%且短期续跌，超跌修复机会
2021-02-04,RandomAgent,601899,SELL,20,10.15,203.0,83255.6,100077.5,77.5,0.000775,SELL 20 601899 @ 10.15；短期涨4.86%后锁定部分利润，20日仍跌9.21%，非共识减仓
2021-02-04,TruthfulReporterAgent,300750,SELL,1,388.5,388.5,99264.87,100078.77,78.77,0.0007877,SELL 1 300750 @ 388.50；拥挤卖出信号增强，超跌反弹已部分实现，获利了结
2021-02-04,PersuaderAgent,300750,SELL,100,388.5,38850.0,97874.5,97874.5,-2125.5,-0.021255,SELL 100 300750 @ 388.50；CommitteeTeamAgent和SocialGraphAgent卖出拥挤信号互验，短期反弹5%后获利了结，规避回调风险。
2021-02-04,ContrarianAgent,300750,BUY,1,388.5,388.5,97977.2,100267.4,267.4,0.0026739999999999997,BUY 1 300750 @ 388.50；拥挤卖出过度，逆向买入验证
2021-02-04,CommitteeTeamAgent,600036,BUY,10,53.5,535.0,95222.7,99872.8,-127.2,-0.0012720000000000001,BUY 10 600036 @ 53.50；趋势延续，低波动策略验证，与DynamicTeamAgent互验
2021-02-04,DynamicTeamAgent,300750,SELL,5,388.5,1942.5,95329.5,100574.8,574.8,0.005748,SELL 5 300750 @ 388.50；拥挤卖出信号增加，CommitteeTeamAgent和SocialGraphAgent互验，减仓5股降低拥挤风险
2021-02-04,SocialGraphAgent,601318,BUY,1,79.62,79.62,99445.58,100007.1,7.1,7.099999999999999e-05,BUY 1 601318 @ 79.62；超跌修复互验，与DrawdownBuyerAgent一致
