message_id,timestamp,sender_id,channel,receiver_ids,tickers,direction,confidence,natural_language
1386,2026-05-25 15:01:09,MomentumAgent,public,[],['000858'],,,000858 BUY：5日涨幅11%，趋势延续加仓。
1387,2026-05-25 15:01:09,MomentumAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MeanReversionAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['000858'],,,000858加仓30股，强势趋势延续。
1389,2026-05-25 15:01:09,MeanReversionAgent,public,[],['601318'],,,601318 BUY：深跌9.47%均值回归加仓，修复验证。
1390,2026-05-25 15:01:09,MeanReversionAgent,private,['DrawdownBuyerAgent'],['601318'],,,同意601318深跌修复逻辑，已加仓100股，等待确认。
1391,2026-05-25 15:01:09,MeanReversionAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'LowVolatilityAgent', 'MomentumAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['601318'],,,601318 BUY：深跌修复加仓100股，均值回归策略执行。
1393,2026-05-25 15:01:09,LowVolatilityAgent,public,[],['002415'],,,002415 SELL：涨幅10%部分止盈，降低拥挤分歧敞口，等待低波动机会。
1394,2026-05-25 15:01:09,LowVolatilityAgent,private,['CommitteeTeamAgent'],['002415'],,,感谢前轮002415弱势提示，已减仓50股，回撤控制优先。
1395,2026-05-25 15:01:09,LowVolatilityAgent,moments,"['CommitteeTeamAgent', 'ContrarianAgent', 'DrawdownBuyerAgent', 'DynamicTeamAgent', 'FreeRiderAgent', 'MeanReversionAgent', 'MomentumAgent', 'PersuaderAgent', 'RandomAgent', 'SocialGraphAgent', 'TruthfulReporterAgent']",['002415'],,,002415 SELL：部分止盈，保留50股跟踪；现金等待低波动配置机会。
1397,2026-05-25 15:01:09,DrawdownBuyerAgent,public,[],['601318'],,,601318 BUY：深跌修复逻辑验证，多Agent共识增强，加仓
1398,2026-05-25 15:01:09,DrawdownBuyerAgent,private,['PersuaderAgent'],['601318'],,,感谢验证，深跌修复逻辑持续，加仓跟随
