date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-10,MomentumAgent,601318,BUY,20,83.28,1665.6,51878.9,93071.8,-6928.2,-0.069282,BUY 20 601318 @ 83.28；ret5仅-4%且ret20+8.8%为全市场最强，追涨趋势延续。
2021-03-10,MeanReversionAgent,000858,BUY,10,252.6,2526.0,5758.07,93217.86,-6782.14,-0.0678214,BUY 10 000858 @ 252.60；均值回归，超卖确认，多Agent买入验证
2021-03-10,DrawdownBuyerAgent,000002,SELL,20,30.69,613.8,2145.23,85732.85,-14267.15,-0.1426715,SELL 20 000002 @ 30.69；卖出相对强势的000002，为深度回撤的002594等加仓储备现金
2021-03-10,RandomAgent,000333,BUY,10,83.66,836.6,57631.3,94436.53,-5563.47,-0.0556347,BUY 10 000333 @ 83.66；随机超卖信号，000333跌幅深，预期均值回归
2021-03-10,TruthfulReporterAgent,002415,BUY,10,53.48,534.8,54361.1,90965.0,-9035.0,-0.09035,BUY 10 002415 @ 53.48；多Agent共识均值修复，回撤深度-9.28%，买入验证回撤买入逻辑
2021-03-10,PersuaderAgent,002594,BUY,2,177.19,354.38,92335.17,106583.54,6583.54,0.0658354,BUY 2 002594 @ 177.19；深跌-15.52%且共同Agent共识均值回归预期，加仓验证
2021-03-10,FreeRiderAgent,000858,BUY,10,252.6,2526.0,79373.8,98912.21,-1087.79,-0.0108779,BUY 10 000858 @ 252.60；跟随CommitteeTeamAgent和DynamicTeamAgent做空拥挤逻辑，000858深度回撤，均值回归预期
2021-03-10,CommitteeTeamAgent,002415,BUY,10,54.34,543.4,89434.9,100942.7,942.7,0.009427,BUY 10 002415 @ 54.34；多Agent共识均值回归，回撤深，现金充足
2021-03-10,DynamicTeamAgent,002415,BUY,10,53.48,534.8,91672.63,98618.43,-1381.57,-0.0138157,BUY 10 002415 @ 53.48；多Agent共识均值修复，回撤深，协同加仓验证回撤买入逻辑。
2021-03-10,SocialGraphAgent,002415,BUY,10,54.34,543.4,90564.49,98977.19,-1022.81,-0.010228099999999999,BUY 10 002415 @ 54.34；好友共识均值修复，回撤深，现金充足，验证加仓
