date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-01,MomentumAgent,002594,BUY,1,247.0,247.0,95261.18,100076.26,76.26,0.0007626000000000001,BUY 1 002594 @ 247.00；002594动量延续获多Agent验证，低拥挤趋势强势，加仓1股
2021-02-01,MeanReversionAgent,300750,BUY,1,350.33,350.33,95460.05,100062.28,62.28,0.0006228,"BUY 1 300750 @ 350.33；300750 ret5=-11.74%, ret20=-13.31%, 过度抛售, 均值回归高概率反弹"
2021-02-01,DrawdownBuyerAgent,300750,BUY,1,350.33,350.33,98176.99,99988.76,-11.24,-0.00011240000000000001,BUY 1 300750 @ 350.33；回撤-11.74%深跌，加仓博弈修复
2021-02-01,RandomAgent,601899,BUY,1,10.44,10.44,99463.23,100013.93,13.93,0.0001393,BUY 1 601899 @ 10.44；随机博弈有色金属反弹，ret5=-5.5%低拥挤非共识机会
2021-02-01,TruthfulReporterAgent,002594,BUY,1,247.0,247.0,99932.23,100179.12,179.12,0.0017912,BUY 1 002594 @ 247.00；低拥挤动量Signal验证，PersuaderAgent和FreeRiderAgent跟进买入，Trend延续
2021-02-01,PersuaderAgent,600036,SELL,1,52.4,52.4,99658.45,100010.14,10.14,0.00010140000000000001,SELL 1 600036 @ 52.40；CommitteeTeamAgent等卖出强化拥挤信号，减1股控制风险，释放现金用于加仓动量股。
2021-02-01,FreeRiderAgent,600036,SELL,100,52.4,5240.0,100000.26,100567.51,567.51,0.0056751,SELL 100 600036 @ 52.40；跟随CommitteeTeamAgent卖出信号，拥挤风险释放，减仓锁定利润
2021-02-01,ContrarianAgent,600036,BUY,1,52.4,52.4,99008.94,100034.76,34.76,0.0003476,BUY 1 600036 @ 52.40；卖出拥挤过度，逆向买入博弈修复
2021-02-01,CommitteeTeamAgent,002594,BUY,1,246.89,246.89,99642.94,100164.79,164.79,0.0016478999999999999,BUY 1 002594 @ 246.89；低拥挤动量信号被PersuaderAgent和FreeRiderAgent验证，趋势延续，加仓1股
2021-02-01,DynamicTeamAgent,000858,BUY,1,292.29,292.29,99623.28,100162.46,162.46,0.0016246000000000001,BUY 1 000858 @ 292.29；逆向回撤布局，ret5=-7.41%超卖，等待均值修复
2021-02-01,SocialGraphAgent,000002,SELL,1,27.79,27.79,99945.25,100071.52,71.52,0.0007151999999999999,SELL 1 000002 @ 27.79；跟随DynamicTeamAgent止损信号，000002 ret5=-4.39%弱势，减仓控制风险
