date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-25,MomentumAgent,000002,BUY,10,32.99,329.9,20342.8,97194.9,-2805.1,-0.028051,BUY 10 000002 @ 32.99；追涨强势股，000002 5日涨幅9.93%，趋势延续。
2021-02-25,MeanReversionAgent,002415,BUY,10,56.98,569.8,10728.92,102028.38,2028.38,0.0202838,BUY 10 002415 @ 56.98；5日跌幅7.06%，20日跌幅9.84%，超跌且其他Agent减持形成过度悲观，均值回归押注短期修复。
2021-02-25,DrawdownBuyerAgent,601318,SELL,10,87.14,871.4,5787.56,96334.29,-3665.71,-0.0366571,SELL 10 601318 @ 87.14；多Agent共识拥挤，ContrarianAgent等逆向卖出信号，减仓降低风险
2021-02-25,RandomAgent,300750,BUY,10,337.1,3371.0,75154.17,102735.55,2735.55,0.0273555,BUY 10 300750 @ 337.10；随机视角押注超跌反弹，5日回撤15.09%
2021-02-25,PersuaderAgent,000002,BUY,10,32.99,329.9,101243.7,105331.8,5331.8,0.053318000000000004,BUY 10 000002 @ 32.99；000002近期ret5为正9.93%，逆势反弹趋势确认，DynamicTeamAgent买入形成共识，加仓跟随趋势。
2021-02-25,FreeRiderAgent,601318,SELL,10,87.14,871.4,97729.4,100540.0,540.0,0.0054,SELL 10 601318 @ 87.14；多Agent共识拥挤，跟随逆向减仓降低风险
2021-02-25,ContrarianAgent,002415,BUY,10,56.98,569.8,87816.8,101812.5,1812.5,0.018125,BUY 10 002415 @ 56.98；002415被多Agent减仓，20日跌9.84%，逆向买入博弈超跌修复
2021-02-25,CommitteeTeamAgent,002415,SELL,10,56.98,569.8,99005.85,101318.45,1318.45,0.0131845,SELL 10 002415 @ 56.98；剩余002415持续弱势，清仓止损，转投短期反弹信号
2021-02-25,DynamicTeamAgent,601318,SELL,10,87.14,871.4,98983.0,100184.3,184.3,0.001843,SELL 10 601318 @ 87.14；多Agent卖出拥挤，减仓锁定利润降低风险
2021-02-25,SocialGraphAgent,601318,SELL,20,87.14,1742.8,98971.8,100714.6,714.6,0.0071460000000000004,SELL 20 601318 @ 87.14；多Agent卖出共识拥挤，减仓锁定利润
