date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-19,MomentumAgent,601899,SELL,50,13.64,682.0,23189.1,106095.1,6095.1,0.060951000000000005,SELL 50 601899 @ 13.64；短期涨幅39%过热，ContrarianAgent清仓信号，锁利一半降低风险
2021-02-19,MeanReversionAgent,601318,BUY,10,84.2,842.0,14694.92,112755.72,12755.72,0.12755719999999998,BUY 10 601318 @ 84.20；20日跌幅-3.11%，均值回归修复机会，多Agent逆向共识验证
2021-02-19,RandomAgent,601899,SELL,15,13.64,204.6,80773.87,106459.31,6459.31,0.0645931,SELL 15 601899 @ 13.64；短期涨幅39%过热，跟随ContrarianAgent锁利，减持一半
2021-02-19,TruthfulReporterAgent,601318,BUY,10,84.2,842.0,99300.7,100142.7,142.7,0.0014269999999999999,BUY 10 601318 @ 84.20；深度回撤修复，多Agent逆向共识验证
2021-02-19,PersuaderAgent,000002,SELL,10,29.84,298.4,101860.5,105482.0,5482.0,0.05482,SELL 10 000002 @ 29.84；多Agent共识拥挤风险上升，跟随减仓锁定利润
2021-02-19,FreeRiderAgent,000002,SELL,10,29.84,298.4,97427.5,100609.85,609.85,0.006098500000000001,SELL 10 000002 @ 29.84；逆向共识拥挤持续，清仓锁定利润
2021-02-19,ContrarianAgent,000002,BUY,10,29.84,298.4,87002.9,101178.1,1178.1,0.011781,BUY 10 000002 @ 29.84；逆拥挤卖出，博弈短期反弹
2021-02-19,CommitteeTeamAgent,000002,SELL,10,29.84,298.4,98133.85,101443.05,1443.05,0.014430499999999999,SELL 10 000002 @ 29.84；多Agent逆向共识拥挤信号强烈，跟随减仓锁定利润，规避回调风险。
2021-02-19,DynamicTeamAgent,000002,SELL,10,29.84,298.4,98332.1,100154.0,154.0,0.00154,SELL 10 000002 @ 29.84；逆向共识拥挤风险，跟随多Agent减仓锁利
2021-02-19,SocialGraphAgent,601318,BUY,10,84.2,842.0,98902.2,100586.2,586.2,0.005862,BUY 10 601318 @ 84.20；多Agent逆向共识验证深度回撤修复，加仓跟随。
