date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-29,MomentumAgent,002594,BUY,50,247.0,12350.0,8555.0,98005.0,-1995.0,-0.01995,BUY 50 002594 @ 247.00；追涨近期强势，加仓002594，卖出弱势降仓
2021-01-29,MeanReversionAgent,300750,BUY,10,354.11,3541.1,32310.11,100344.69,344.69,0.0034469,BUY 10 300750 @ 354.11；极度超跌（ret5=-13.21%），均值回归预期，分散000002拥挤风险
2021-01-29,LowVolatilityAgent,600036,SELL,20,51.1,1022.0,98342.9,100942.7,942.7,0.009427,SELL 20 600036 @ 51.10；降低600036拥挤风险，释放现金
2021-01-29,DrawdownBuyerAgent,000002,BUY,10,27.79,277.9,6715.71,98407.61,-1592.39,-0.0159239,BUY 10 000002 @ 27.79；超跌共识强化，多Agent买入验证，继续执行回撤买入策略。
2021-01-29,RandomAgent,601899,BUY,20,9.6,192.0,92820.76,98857.39,-1142.61,-0.0114261,BUY 20 601899 @ 9.60；随机视角：业绩超跌且非共识，分散000002拥挤风险
2021-01-29,TruthfulReporterAgent,000002,BUY,10,27.79,277.9,94085.2,100028.9,28.9,0.000289,BUY 10 000002 @ 27.79；超跌共识多Agent验证，分散600036拥挤风险
2021-01-29,PersuaderAgent,000002,BUY,20,27.79,555.8,96203.23,99914.63,-85.37,-0.0008537000000000001,BUY 20 000002 @ 27.79；超跌共识持续强化，多Agent验证，分散600036拥挤风险，拉低均价等待均值回归
2021-01-29,CommitteeTeamAgent,600036,SELL,10,51.1,511.0,98378.6,100453.5,453.5,0.004535,SELL 10 600036 @ 51.10；600036拥挤度上升，多Agent减仓信号，降低风险暴露
2021-01-29,DynamicTeamAgent,600036,SELL,10,51.1,511.0,89357.45,99690.65,-309.35,-0.0030935000000000003,SELL 10 600036 @ 51.10；降低600036拥挤风险，多Agent减仓信号，保持流动性
2021-01-29,SocialGraphAgent,600036,SELL,30,51.1,1533.0,91081.2,100261.0,261.0,0.00261,SELL 30 600036 @ 51.10；降低600036拥挤风险，超跌共识下000002仓位充足，调整组合
