date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends,run_id,round_id
2021-03-08,MomentumAgent,90392.9,37676.35,-9607.1,-0.096071,"{""601899"": 50, ""600036"": 420, ""600519"": 10, ""601318"": 31, ""000002"": 90, ""002415"": 110}","000002 90, 002415 110, 600036 420, 600519 10, 601318 31, 601899 50",BUY 1 601318 @ 84.95；20日收益7.17%唯一正收益，趋势延续,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,MeanReversionAgent,90174.91,1325.0,-9825.09,-0.0982509,"{""300750"": 22, ""000858"": 201, ""601318"": 119, ""000002"": 260, ""000333"": 50, ""002415"": 20, ""002594"": 53, ""601899"": 1}","000002 260, 000333 50, 000858 201, 002415 20, 002594 53, 300750 22, 601318 119, 601899 1",BUY 1 000858 @ 244.50；5日跌15.4%，超跌均值回归，轻仓博弈反弹,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,LowVolatilityAgent,99701.2,99651.27,-298.8,-0.002988,"{""600036"": 1}",600036 1,HOLD：低波动避险，600036风险可控，暂不改动,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,DrawdownBuyerAgent,85156.16,2925.17,-14843.84,-0.1484384,"{""000002"": 99, ""300750"": 110, ""000858"": 100, ""601899"": 310, ""002594"": 63, ""000333"": 42, ""601318"": 30, ""002415"": 10}","000002 99, 000333 42, 000858 100, 002415 10, 002594 63, 300750 110, 601318 30, 601899 310",BUY 1 002594 @ 176.73；回撤超28%，价值修复机会,11,"CommitteeTeamAgent, ContrarianAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,RandomAgent,99023.83,75656.13,-976.17,-0.0097617,"{""000858"": 50, ""002594"": 29, ""601899"": 9, ""000002"": 10, ""000333"": 20, ""601318"": 10, ""300750"": 10}","000002 10, 000333 20, 000858 50, 002594 29, 300750 10, 601318 10, 601899 9",BUY 1 601899 @ 10.67；随机逆向，超跌但20日正收益，博弈短期修复,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,TruthfulReporterAgent,100169.7,97909.7,169.7,0.001697,"{""601318"": 20, ""002415"": 10}","002415 10, 601318 20",HOLD：多空信号矛盾，超跌共识拥挤风险提示，暂持观望,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,PersuaderAgent,104749.53,99425.5,4749.53,0.0474953,"{""300750"": 5, ""601318"": 20, ""000002"": 5, ""002594"": 11}","000002 5, 002594 11, 300750 5, 601318 20",SELL 1 002594 @ 196.37；超跌共识过度拥挤，逆向信号提示回调风险，减仓锁定部分利润。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,FreeRiderAgent,100129.15,95929.83,129.15,0.0012915000000000001,"{""002415"": 20, ""000333"": 5, ""601318"": 11, ""000002"": 4, ""002594"": 9}","000002 4, 000333 5, 002415 20, 002594 9, 601318 11",SELL 1 000002 @ 31.20；短期涨幅过大，多位Agent止盈，跟随减仓锁定利润,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,ContrarianAgent,101545.8,89545.57,1545.8,0.015458,"{""000002"": 25, ""601318"": 130, ""002594"": 1}","000002 25, 002594 1, 601318 130",BUY 1 002594 @ 176.73；超跌共识过度拥挤，逆向买入博弈反弹,11,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
2021-03-08,CommitteeTeamAgent,100878.38,97139.58,878.38,0.0087838,"{""002415"": 20, ""601318"": 10, ""002594"": 10}","002415 20, 002594 10, 601318 10",SELL 1 002594 @ 176.73；超跌共识过度拥挤，逆向信号提示回调风险，减仓降低风险,11,"ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_041
