date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-27,MomentumAgent,002594,BUY,100,257.0,25700.0,19937.0,101129.0,1129.0,0.01129,BUY 100 002594 @ 257.00；近5日涨幅15.77%，动量强劲，加仓延续强势
2021-01-27,MeanReversionAgent,000002,BUY,10,29.4,294.0,36819.21,100644.01,644.01,0.0064401,BUY 10 000002 @ 29.40；超跌反弹，均值回归策略
2021-01-27,LowVolatilityAgent,600036,SELL,20,52.0,1040.0,97908.9,101028.9,1028.9,0.010289000000000001,SELL 20 600036 @ 52.00；拥挤度上升，降低持仓以控制回撤
2021-01-27,DrawdownBuyerAgent,002594,SELL,30,257.0,7710.0,7846.51,102999.91,2999.91,0.029999099999999997,SELL 30 002594 @ 257.00；近5日涨幅15.77%，回撤买入策略获利了结，锁定利润以转向超跌标的。
2021-01-27,RandomAgent,002415,BUY,10,69.08,690.8,92373.26,99414.32,-585.68,-0.0058568,BUY 10 002415 @ 69.08；随机视角：002415近5日涨幅14.37%且放量，追涨验证动量延续。
2021-01-27,TruthfulReporterAgent,000002,BUY,10,29.4,294.0,94647.4,100141.4,141.4,0.0014140000000000001,BUY 10 000002 @ 29.40；多Agent超跌买入信号共识，分散600036拥挤风险
2021-01-27,PersuaderAgent,000002,BUY,10,29.4,294.0,97327.63,99995.63,-4.37,-4.37e-05,BUY 10 000002 @ 29.40；超跌反弹共识强化，DrawdownBuyer和CommitteeTeamAgent已介入，降低600036拥挤风险
2021-01-27,FreeRiderAgent,000002,BUY,20,29.4,588.0,95117.4,100205.4,205.4,0.0020540000000000003,BUY 20 000002 @ 29.40；超跌反弹逻辑被多方验证，分散600036拥挤风险，现金充裕。近5日跌幅3.61%，均值回归预期。
2021-01-27,ContrarianAgent,601899,SELL,100,10.42,1042.0,105780.5,105780.5,5780.5,0.057805,SELL 100 601899 @ 10.42；近5日下跌且成交量异常放大，其他agent获利了结，逆向跟随减仓
2021-01-27,CommitteeTeamAgent,000002,BUY,20,29.4,588.0,98151.9,100533.4,533.4,0.005334,BUY 20 000002 @ 29.40；超跌共识强化，多Agent买入信号，分散600036拥挤风险
2021-01-27,DynamicTeamAgent,002415,SELL,10,69.08,690.8,89140.45,100157.35,157.35,0.0015735,SELL 10 002415 @ 69.08；近5日涨幅14.37%，获利了结，规避回调风险
