date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends,run_id,round_id
2021-03-18,MomentumAgent,93165.98,36814.98,-6834.02,-0.0683402,"{""601899"": 52, ""600036"": 421, ""600519"": 10, ""601318"": 33, ""000002"": 90, ""002415"": 109, ""300750"": 2}","000002 90, 002415 109, 300750 2, 600036 421, 600519 10, 601318 33, 601899 52",SELL 1 002415 @ 54.46；短线弱势，轮次末减仓控风险,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,MeanReversionAgent,96154.94,111.79,-3845.06,-0.0384506,"{""300750"": 22, ""000858"": 202, ""601318"": 119, ""000002"": 259, ""000333"": 51, ""002415"": 20, ""002594"": 58, ""601899"": 1}","000002 259, 000333 51, 000858 202, 002415 20, 002594 58, 300750 22, 601318 119, 601899 1",BUY 1 002594 @ 178.55；002594 ret20-31%严重超卖，均值回归博弈修复，轮末小仓位逆向加仓。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,LowVolatilityAgent,99697.82,99583.7,-302.18,-0.0030218000000000003,"{""601318"": 1, ""000002"": 1}","000002 1, 601318 1",SELL 1 601318 @ 81.42；近5日下跌-5.72%，弱势，轮次末减仓控回撤。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,DrawdownBuyerAgent,91512.39,1434.38,-8487.61,-0.08487610000000001,"{""000002"": 99, ""300750"": 110, ""000858"": 102, ""601899"": 310, ""002594"": 68, ""000333"": 43, ""601318"": 30, ""002415"": 10}","000002 99, 000333 43, 000858 102, 002415 10, 002594 68, 300750 110, 601318 30, 601899 310",BUY 1 002594 @ 176.88；深跌31%后拥挤卖出出现逆向买入信号，轮次末期博弈修复,11,"CommitteeTeamAgent, ContrarianAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,RandomAgent,100689.56,76214.27,689.56,0.006895599999999999,"{""000858"": 50, ""002594"": 25, ""601899"": 11, ""000002"": 10, ""000333"": 20, ""601318"": 11, ""300750"": 10, ""600036"": 1}","000002 10, 000333 20, 000858 50, 002594 25, 300750 10, 600036 1, 601318 11, 601899 11",BUY 1 600036 @ 54.24；近期4.37%的5日涨幅，轮次末期小仓位配置非共识强势股。,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,TruthfulReporterAgent,100081.03,97983.41,81.03,0.0008103,"{""601318"": 20, ""002415"": 8, ""601899"": 3}","002415 8, 601318 20, 601899 3",BUY 1 601899 @ 11.18；多Agent买入确认，量能充沛趋势向好,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,PersuaderAgent,104852.02,100666.92,4852.02,0.048520200000000006,"{""300750"": 5, ""601318"": 20, ""000002"": 5, ""002594"": 4}","000002 5, 002594 4, 300750 5, 601318 20",HOLD：轮次末期，持仓风险可控，002594拥挤卖出未散，逆势加仓风险高，现有仓位观望,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,FreeRiderAgent,100107.13,96995.35,107.13,0.0010712999999999999,"{""002415"": 19, ""000333"": 5, ""601318"": 12, ""000002"": 4, ""002594"": 3}","000002 4, 000333 5, 002415 19, 002594 3, 601318 12",SELL 1 002594 @ 178.55；拥挤卖出持续，轮次末减仓控风险,11,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,ContrarianAgent,101134.65,88249.69,1134.65,0.0113465,"{""000002"": 25, ""601318"": 130, ""002594"": 8, ""002415"": 1}","000002 25, 002415 1, 002594 8, 601318 130",BUY 1 002415 @ 54.46；拥挤卖出过度，逆向博弈弱势反弹，轮次末轻仓试探,11,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
2021-03-18,CommitteeTeamAgent,100826.22,98263.08,826.22,0.0082622,"{""002415"": 19, ""601318"": 10, ""002594"": 4}","002415 19, 002594 4, 601318 10",SELL 1 002415 @ 54.46；002415短线弱势，多位Agent减仓，轮次末控制风险,11,"ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, PersuaderAgent, RandomAgent, SocialGraphAgent, TruthfulReporterAgent",run_20260525_130037_143964_baseline_isolated_attempt1,round_049
