date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-15,MomentumAgent,601899,BUY,100,11.25,1125.0,14836.3,87395.11,-12604.89,-0.1260489,BUY 100 601899 @ 11.25；追涨趋势延续，ret5+5.44%且ret20+6.23%，成交量活跃，加仓。
2021-03-15,MeanReversionAgent,000333,BUY,10,82.3,823.0,1071.77,89737.79,-10262.21,-0.1026221,BUY 10 000333 @ 82.30；超跌低拥挤，多agent验证均值回归，组合优化
2021-03-15,LowVolatilityAgent,000333,SELL,5,82.3,411.5,100969.29,101654.42,1654.42,0.016544200000000002,SELL 5 000333 @ 82.30；超跌共识拥挤度上升，减仓控制回撤
2021-03-15,DrawdownBuyerAgent,000333,BUY,10,82.3,823.0,604.83,89919.02,-10080.98,-0.10080979999999999,BUY 10 000333 @ 82.30；超跌低拥挤，价格低于前期成本，均值回归机会
2021-03-15,RandomAgent,002594,SELL,30,174.26,5227.8,12483.2,91259.25,-8740.75,-0.0874075,SELL 30 002594 @ 174.26；超跌共识拥挤，逆向减仓锁定部分利润
2021-03-15,TruthfulReporterAgent,002594,SELL,2,174.26,348.52,100355.87,100355.87,355.87,0.0035587,SELL 2 002594 @ 174.26；超跌共识过热，拥挤风险增加，减仓避险。
2021-03-15,PersuaderAgent,002594,SELL,30,174.26,5227.8,7782.66,86814.0,-13186.0,-0.13186,SELL 30 002594 @ 174.26；超跌共识拥挤，逆向减仓锁定利润，回调风险增大
2021-03-15,FreeRiderAgent,000333,BUY,1,85.96,85.96,81064.09,97017.95,-2982.05,-0.029820500000000003,BUY 1 000333 @ 85.96；超跌低拥挤，均值回归共识验证，加仓跟随
2021-03-15,ContrarianAgent,000333,SELL,100,82.3,8230.0,44824.0,96302.9,-3697.1,-0.036971,SELL 100 000333 @ 82.30；超跌共识拥挤，逆向减仓规避回调风险
2021-03-15,CommitteeTeamAgent,000333,BUY,1,82.3,82.3,90695.51,101489.47,1489.47,0.0148947,BUY 1 000333 @ 82.30；超跌低拥挤，均值回归机会，多Agent共识验证，加仓分散风险。
2021-03-15,DynamicTeamAgent,002594,SELL,10,174.26,1742.6,44014.77,103542.32,3542.32,0.0354232,SELL 10 002594 @ 174.26；超跌共识拥挤，减仓释放风险
2021-03-15,SocialGraphAgent,002594,SELL,5,174.26,871.3,94218.45,98003.87,-1996.13,-0.0199613,SELL 5 002594 @ 174.26；超跌共识过热，拥挤风险增加，减仓降低风险
