date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-25,MomentumAgent,002594,SELL,41,209.25,8579.25,36568.75,93276.75,-6723.25,-0.0672325,SELL 41 002594 @ 209.25；弱势股出清，追涨强势标的
2021-02-25,MeanReversionAgent,601318,SELL,100,87.14,8714.0,25756.7,98892.2,-1107.8,-0.011078,SELL 100 601318 @ 87.14；短期涨幅5.78%，共识拥挤，均值回归压力，减仓锁定利润
2021-02-25,DrawdownBuyerAgent,601318,SELL,100,87.14,8714.0,8772.04,104995.18,4995.18,0.049951800000000005,SELL 100 601318 @ 87.14；共识拥挤，短期回调风险，锁定部分利润，准备换入深跌标的
2021-02-25,RandomAgent,601899,BUY,100,12.98,1298.0,91653.4,102359.14,2359.14,0.0235914,BUY 100 601899 @ 12.98；短期回调2.33%但中期上涨18.32%，非共识机会，其他agent未关注
2021-02-25,PersuaderAgent,601318,SELL,50,87.14,4357.0,82437.0,103164.0,3164.0,0.03164,SELL 50 601318 @ 87.14；深跌修复共识过强，多Agent持仓拥挤，短期回调风险升高，继续减仓控制风险。
2021-02-25,FreeRiderAgent,601318,SELL,100,87.14,8714.0,73898.2,101788.7,1788.7,0.017887,SELL 100 601318 @ 87.14；共识拥挤短期回调风险，锁定部分利润
2021-02-25,ContrarianAgent,000002,SELL,100,32.99,3299.0,24403.0,93883.5,-6116.5,-0.061165,SELL 100 000002 @ 32.99；短期反弹后部分止盈，拥挤买入风险，逆向等待分歧消化
2021-02-25,CommitteeTeamAgent,601318,SELL,50,87.14,4357.0,73445.16,105318.16,5318.16,0.053181599999999996,SELL 50 601318 @ 87.14；601318深跌修复共识过强，多Agent卖出锁定利润，短期拥挤回调风险升高，减仓50股降低风险。
2021-02-25,DynamicTeamAgent,601318,SELL,100,87.14,8714.0,96593.0,105307.0,5307.0,0.05307,SELL 100 601318 @ 87.14；共识拥挤短期回调风险，减仓锁定利润
2021-02-25,SocialGraphAgent,601318,SELL,100,83.78,8378.0,84738.5,103816.0,3816.0,0.03816,SELL 100 601318 @ 83.78；共识拥挤，多Agent减仓/HOLD，短期回调风险升高，锁定部分利润
