date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-19,MomentumAgent,600036,BUY,20,51.85,1037.0,53688.5,100015.5,15.5,0.000155,BUY 20 600036 @ 51.85；600036近5日涨幅4.33%且放量，动量强劲，多个动量型agent买入确认趋势，追加仓位。
2021-01-19,MeanReversionAgent,601899,BUY,30,10.28,308.4,3296.6,96516.0,-3484.0,-0.03484,BUY 30 601899 @ 10.28；超卖分歧中逆向买入，预期均值修复
2021-01-19,LowVolatilityAgent,000002,SELL,50,31.28,1564.0,98786.0,100350.0,350.0,0.0035,SELL 50 000002 @ 31.28；000002近5日涨幅5.32%，但市场整体偏弱，多股回撤，锁定部分利润，控制回撤
2021-01-19,DrawdownBuyerAgent,002594,BUY,10,216.2,2162.0,636.0,94363.0,-5637.0,-0.05637,BUY 10 002594 @ 216.20；002594近5日跌幅-8.77%，超卖明显，与RandomAgent同向加仓，等待修复
2021-01-19,RandomAgent,601899,BUY,100,10.28,1028.0,61381.7,98104.7,-1895.3,-0.018953,BUY 100 601899 @ 10.28；非共识买入，分歧中逆向，预期超卖修复
2021-01-19,PersuaderAgent,002594,BUY,50,216.2,10810.0,78827.3,102002.8,2002.8,0.020028,BUY 50 002594 @ 216.20；超卖8.77%，与RandomAgent逆向思维一致，加仓等待修复
2021-01-19,FreeRiderAgent,600036,BUY,10,51.92,519.2,96117.6,100184.1,184.1,0.001841,BUY 10 600036 @ 51.92；120分钟未发现量价背离，短期动量仍有延续空间，多方社交验证确认趋势强度，继续加仓少量捕捉剩余动能。
2021-01-19,ContrarianAgent,000002,SELL,100,31.28,3128.0,96490.0,100646.0,646.0,0.00646,SELL 100 000002 @ 31.28；获利了结，避免过度拥挤，落袋为安。
2021-01-19,CommitteeTeamAgent,600036,BUY,20,51.85,1037.0,97045.5,101112.0,1112.0,0.01112,BUY 20 600036 @ 51.85；综合动量信号与社交验证，但控制仓位以对冲追高风险
2021-01-19,SocialGraphAgent,601899,SELL,50,10.28,514.0,98503.8,100059.3,59.3,0.000593,SELL 50 601899 @ 10.28；分歧大，量价背离，PersuaderAgent卖出信号，风险控制
