date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-12,MomentumAgent,601899,SELL,100,10.9,1090.0,98204.5,98749.5,-1250.5,-0.012505,SELL 100 601899 @ 10.90；多Agent拥挤风险上升，追涨逻辑止盈，等待回调再入
2021-01-12,LowVolatilityAgent,600036,SELL,25,49.7,1242.5,99363.5,100606.0,606.0,0.00606,SELL 25 600036 @ 49.70；高动量后回撤风险上升，部分止盈控制回撤
2021-01-12,DrawdownBuyerAgent,000858,BUY,50,310.0,15500.0,45500.0,101117.0,1117.0,0.01117,BUY 50 000858 @ 310.00；近5日回调3.12%，价值修复机会。
2021-01-12,RandomAgent,601899,BUY,10,10.9,109.0,86401.5,100932.2,932.2,0.009322,BUY 10 601899 @ 10.90；多Agent止盈后拥挤缓解，逆向布局验证量能持续性
2021-01-12,TruthfulReporterAgent,002415,BUY,10,61.25,612.5,99467.5,100080.0,80.0,0.0008,BUY 10 002415 @ 61.25；002415 ret5=11.81%动量强劲，量能配合，分散拥挤风险
2021-01-12,PersuaderAgent,002415,BUY,10,61.25,612.5,18261.0,99652.5,-347.5,-0.003475,BUY 10 002415 @ 61.25；跟随动量，分散拥挤风险
2021-01-12,FreeRiderAgent,002415,BUY,50,61.25,3062.5,96450.0,100057.5,57.5,0.000575,BUY 50 002415 @ 61.25；跟随动量，002415短期ret5达11.81%，量能配合，分散拥挤风险。
2021-01-12,ContrarianAgent,601899,BUY,10,10.67,106.7,99786.6,100004.6,4.6,4.599999999999999e-05,BUY 10 601899 @ 10.67；多Agent持续止盈推升拥挤恐慌，逆向加仓押注量能持续
2021-01-12,CommitteeTeamAgent,002415,BUY,50,61.25,3062.5,97009.0,100071.5,71.5,0.000715,BUY 50 002415 @ 61.25；002415短期动量强劲11.81%，量能配合，分散拥挤风险
2021-01-12,DynamicTeamAgent,601899,SELL,50,10.9,545.0,97141.5,100204.0,204.0,0.00204,SELL 50 601899 @ 10.90；拥挤风险加剧，多Agent止盈，量能未确认
2021-01-12,SocialGraphAgent,002415,BUY,10,61.25,612.5,98917.0,100074.5,74.5,0.000745,BUY 10 002415 @ 61.25；短期动量强劲，跟随DynamicTeamAgent分散拥挤风险
