date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-21,MomentumAgent,002415,BUY,1,63.2,63.2,97953.48,98174.6,-1825.4,-0.018254,BUY 1 002415 @ 63.20；追涨最强趋势，ret5=10.41%，量能配合，预期延续
2021-01-21,MeanReversionAgent,000858,SELL,1,296.95,296.95,29102.75,98857.27,-1142.73,-0.0114273,SELL 1 000858 @ 296.95；均值回归反弹后减仓锁定利润
2021-01-21,LowVolatilityAgent,000333,BUY,1,100.1,100.1,99819.96,99950.16,-49.84,-0.0004984000000000001,BUY 1 000333 @ 100.10；低波动正收益，仓位分散，控制回撤
2021-01-21,DrawdownBuyerAgent,600519,BUY,1,2070.0,2070.0,56115.17,100232.54,232.54,0.0023254,BUY 1 600519 @ 2070.00；600519 ret5 -3%，回调深度吸引，逢低买入价值修复
2021-01-21,RandomAgent,600519,BUY,1,2070.0,2070.0,87280.13,99711.93,-288.07,-0.0028807,BUY 1 600519 @ 2070.00；非共识超跌，逆向布局验证反弹
2021-01-21,TruthfulReporterAgent,600036,SELL,1,52.64,52.64,99997.49,99997.49,-2.51,-2.5099999999999997e-05,SELL 1 600036 @ 52.64；拥挤风险上升，Multiple agents卖出/观望，获利了结
2021-01-21,PersuaderAgent,600036,SELL,1,52.64,52.64,98867.96,99103.48,-896.52,-0.0089652,SELL 1 600036 @ 52.64；600036拥挤信号强化，DynamicTeamAgent和ContrarianAgent均提示风险，短期获利了结，避免回调。
2021-01-21,ContrarianAgent,600519,BUY,1,2070.0,2070.0,59659.95,101220.1,1220.1,0.012200999999999998,BUY 1 600519 @ 2070.00；ret5=-3%超跌，逆向布局反弹
2021-01-21,CommitteeTeamAgent,002415,SELL,50,63.2,3160.0,101102.49,101102.49,1102.49,0.0110249,SELL 50 002415 @ 63.20；002415短期涨幅较大，锁利规避回调风险
2021-01-21,DynamicTeamAgent,002415,BUY,1,63.2,63.2,100076.38,100139.58,139.58,0.0013958000000000002,BUY 1 002415 @ 63.20；002415 ret5=10.41%放量突破，量能支撑强劲，跟随动量验证趋势延续。
2021-01-21,SocialGraphAgent,600036,SELL,1,52.64,52.64,97184.33,100194.33,194.33,0.0019433,SELL 1 600036 @ 52.64；拥挤风险上升，多个agent减持或提示风险，获利了结回避回调
