date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-26,MomentumAgent,000002,BUY,100,33.1,3310.0,70583.4,95314.7,-4685.3,-0.046853,BUY 100 000002 @ 33.10；000002近5日涨幅10.92%，成交量放大，追涨趋势延续。
2021-02-26,MeanReversionAgent,002594,BUY,100,197.27,19727.0,24843.8,101682.4,1682.4,0.016824000000000002,BUY 100 002594 @ 197.27；近5日跌幅23%，超卖严重，均值回归修复
2021-02-26,LowVolatilityAgent,600036,BUY,10,51.1,511.0,95288.33,99887.33,-112.67,-0.0011267,BUY 10 600036 @ 51.10；低波动补涨逻辑，社交共识轮动至600036，持仓成本已有利
2021-02-26,DrawdownBuyerAgent,300750,BUY,10,322.23,3222.3,25687.99,95477.15,-4522.85,-0.045228500000000005,BUY 10 300750 @ 322.23；近5日跌幅16.84%，20日跌幅21.02%，深度回撤，等待价值修复
2021-02-26,RandomAgent,000858,BUY,1,288.9,288.9,60204.42,95933.06,-4066.94,-0.0406694,BUY 1 000858 @ 288.90；多空分歧极端，随机买入1股博破位反弹，小仓位验证反转概率
2021-02-26,TruthfulReporterAgent,000858,SELL,80,280.0,22400.0,86916.4,94826.4,-5173.6,-0.051736000000000004,SELL 80 000858 @ 280.00；多空分歧加剧，多个Agent卖出，做空信号增强，清仓规避回调风险
2021-02-26,PersuaderAgent,000858,SELL,10,288.9,2889.0,91218.55,108215.82,8215.82,0.0821582,SELL 10 000858 @ 288.90；多空分歧加剧，做空共识强，减仓规避回调风险
2021-02-26,FreeRiderAgent,000858,SELL,10,280.0,2800.0,83783.25,99931.18,-68.82,-0.0006881999999999999,SELL 10 000858 @ 280.00；多空分歧加剧，做空信号增强，继续减仓规避回调风险
2021-02-26,ContrarianAgent,000858,BUY,1,280.0,280.0,91748.0,100546.0,546.0,0.00546,BUY 1 000858 @ 280.00；拥挤做空逆转，逆向买入验证
2021-02-26,CommitteeTeamAgent,000858,SELL,5,280.0,1400.0,98756.2,101735.2,1735.2,0.017352,SELL 5 000858 @ 280.00；多空分歧加剧，跟随逆向做空信号，减仓剩余000858
2021-02-26,DynamicTeamAgent,000858,SELL,10,280.0,2800.0,93162.3,98762.3,-1237.7,-0.012377,SELL 10 000858 @ 280.00；多空分歧加剧，逆向做空信号增强，减仓降低风险
