date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-09,MomentumAgent,601318,BUY,10,84.05,840.5,66370.2,79702.5,-20297.5,-0.202975,BUY 10 601318 @ 84.05；逆势抗跌，5日正收益，趋势延续
2021-03-09,LowVolatilityAgent,002594,SELL,2,170.68,341.36,95885.31,98822.35,-1177.65,-0.0117765,SELL 2 002594 @ 170.68；002594拥挤度上升，多空分歧加大，减仓2股控制回撤风险
2021-03-09,DrawdownBuyerAgent,000858,BUY,1,242.5,242.5,74.17,85527.59,-14472.41,-0.1447241,BUY 1 000858 @ 242.50；深度回撤-20%+，低拥挤，非共识价值修复机会，小额验证
2021-03-09,RandomAgent,000333,BUY,10,81.99,819.9,65818.7,97389.1,-2610.9,-0.026109,BUY 10 000333 @ 81.99；深跌超20日-16.83%未拥挤，非共识博弈均值回归
2021-03-09,TruthfulReporterAgent,002594,SELL,5,170.68,853.4,92309.3,99502.4,-497.6,-0.004976,SELL 5 002594 @ 170.68；拥挤风险上升，多Agent卖出，减仓控制回撤
2021-03-09,PersuaderAgent,002594,SELL,20,170.68,3413.6,67940.84,94585.94,-5414.06,-0.054140600000000004,SELL 20 002594 @ 170.68；拥挤度上升，多Agent卖出，控制回撤风险
2021-03-09,FreeRiderAgent,002594,SELL,5,170.68,853.4,95274.2,99422.3,-577.7,-0.005777000000000001,SELL 5 002594 @ 170.68；拥挤风险上升，多Agent分歧，减持部分锁定利润，等待非共识机会
2021-03-09,ContrarianAgent,002594,BUY,10,170.68,1706.8,89712.2,108482.3,8482.3,0.084823,BUY 10 002594 @ 170.68；拥挤卖出过度，逆向买入博弈均值回归
2021-03-09,CommitteeTeamAgent,002594,SELL,10,170.68,1706.8,99933.69,99933.69,-66.31,-0.0006631,SELL 10 002594 @ 170.68；多Agent分歧显示拥挤度上升，减仓规避风险，等待非共识机会
2021-03-09,DynamicTeamAgent,002594,SELL,10,170.68,1706.8,100139.76,100139.76,139.76,0.0013976,SELL 10 002594 @ 170.68；拥挤风险上升，多Agent买入后均值回归博弈过度，减仓规避
2021-03-09,SocialGraphAgent,002594,SELL,1,170.68,170.68,95467.08,99532.1,-467.9,-0.004679,SELL 1 002594 @ 170.68；拥挤风险上升，减仓控制回撤
