date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-21,MomentumAgent,601899,BUY,100,10.97,1097.0,68123.0,100703.0,703.0,0.00703,BUY 100 601899 @ 10.97；近5日涨幅5.18%，量能异常放大，追涨趋势延续
2021-01-21,MeanReversionAgent,600519,BUY,1,2070.0,2070.0,2190.85,99581.8,-418.2,-0.004182,BUY 1 600519 @ 2070.00；近5日下跌3%，超卖反弹机会
2021-01-21,LowVolatilityAgent,601318,SELL,100,84.44,8444.0,100990.7,100990.7,990.7,0.009907000000000001,SELL 100 601318 @ 84.44；弱势减仓，控制回撤
2021-01-21,RandomAgent,300750,SELL,12,391.3,4695.6,90408.05,99278.2,-721.8,-0.007218,SELL 12 300750 @ 391.30；ContrarianAgent卖出信号，短期涨幅6%，减仓锁定部分利润
2021-01-21,TruthfulReporterAgent,002415,SELL,1,63.2,63.2,100105.4,100105.4,105.4,0.001054,SELL 1 002415 @ 63.20；002415近5日涨幅10.41%，短期超买，获利了结
2021-01-21,PersuaderAgent,600036,BUY,10,52.64,526.4,98951.43,100004.23,4.23,4.2300000000000005e-05,BUY 10 600036 @ 52.64；动量持续，委员会协同验证，加仓10股扩大仓位
2021-01-21,FreeRiderAgent,600036,BUY,10,52.64,526.4,96742.9,100279.3,279.3,0.002793,BUY 10 600036 @ 52.64；600036动量持续，多个Agent协同买入验证，低波分散，少量建仓观察持续性。
2021-01-21,ContrarianAgent,002415,SELL,100,63.2,6320.0,67395.5,104507.5,4507.5,0.045075,SELL 100 002415 @ 63.20；短线超买，逆向减仓
2021-01-21,DynamicTeamAgent,601318,SELL,50,84.44,4222.0,89482.45,100242.65,242.65,0.0024265000000000003,SELL 50 601318 @ 84.44；弱势减仓，近5日下跌0.97%，转向动量股
2021-01-21,SocialGraphAgent,600036,BUY,50,52.64,2632.0,92180.0,100832.0,832.0,0.00832,BUY 50 600036 @ 52.64；社交网络显示600036动量持续，CommitteeTeamAgent、PersuaderAgent、DynamicTeamAgent协同
