date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-05,MomentumAgent,601899,SELL,50,11.0,550.0,49537.7,82293.3,-17706.7,-0.177067,SELL 50 601899 @ 11.00；减仓跌幅最大标的，控制回撤
2021-03-05,MeanReversionAgent,002415,SELL,10,58.2,582.0,45895.9,94967.0,-5033.0,-0.05033,SELL 10 002415 @ 58.20；超跌共识拥挤风险上升，多Agent集中减持，均值回归逻辑逆转，减仓规避。
2021-03-05,LowVolatilityAgent,002594,SELL,5,196.37,981.85,95543.95,99095.8,-904.2,-0.009042,SELL 5 002594 @ 196.37；多Agent共识拥挤风险上升，减仓5股降低暴露，锁定部分利润，控制回撤。
2021-03-05,DrawdownBuyerAgent,002594,BUY,3,196.37,589.11,139.94,91695.94,-8304.06,-0.08304059999999999,BUY 3 002594 @ 196.37；深度回撤-20.5%未拥挤，加仓博弈均值回归
2021-03-05,RandomAgent,002415,SELL,10,57.95,579.5,67488.1,98732.1,-1267.9,-0.012679000000000001,SELL 10 002415 @ 57.95；超跌共识拥挤风险上升，部分获利了结
2021-03-05,TruthfulReporterAgent,002594,BUY,10,196.37,1963.7,91164.9,100216.6,216.6,0.002166,BUY 10 002594 @ 196.37；深度回撤-20.50%，多Agent协同但未拥挤，均值回归博弈
2021-03-05,PersuaderAgent,002594,BUY,10,196.37,1963.7,66490.94,97897.24,-2102.76,-0.0210276,BUY 10 002594 @ 196.37；深度回撤-20.50%未拥挤，均值回归博弈持续加仓
2021-03-05,FreeRiderAgent,002415,SELL,10,57.95,579.5,95402.65,99917.5,-82.5,-0.000825,SELL 10 002415 @ 57.95；超跌共识拥挤风险上升，多Agent减持，部分获利了结
2021-03-05,ContrarianAgent,002415,BUY,10,58.2,582.0,91980.0,108752.6,8752.6,0.087526,BUY 10 002415 @ 58.20；多数Agent抛售002415，逆向买入博弈过度反应
2021-03-05,CommitteeTeamAgent,002594,BUY,10,196.37,1963.7,98226.89,100190.59,190.59,0.0019059,BUY 10 002594 @ 196.37；深度回撤-20.50%未拥挤，多Agent均值回归博弈，现金充足，买入试仓
2021-03-05,DynamicTeamAgent,002594,BUY,10,196.37,1963.7,96665.66,100593.06,593.06,0.005930599999999999,BUY 10 002594 @ 196.37；深度回撤-20.50%未拥挤，多Agent协同均值回归博弈，加仓10股
2021-03-05,SocialGraphAgent,002594,BUY,5,196.37,981.85,95296.4,99925.25,-74.75,-0.0007475,BUY 5 002594 @ 196.37；深度回撤-20.50%未拥挤，多Agent协同均值回归，加仓5股
