date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-28,MomentumAgent,002594,BUY,6,244.36,1466.16,208.69,97044.77,-2955.23,-0.0295523,BUY 6 002594 @ 244.36；卖出600036换仓，追涨002594，趋势延续
2021-01-28,MeanReversionAgent,601899,BUY,100,9.68,968.0,35273.0,98171.0,-1829.0,-0.01829,BUY 100 601899 @ 9.68；回撤-11.76%，极端超卖，均值回归机会
2021-01-28,DrawdownBuyerAgent,601899,BUY,100,9.68,968.0,35306.0,97285.0,-2715.0,-0.02715,BUY 100 601899 @ 9.68；跌幅达-11.76%，卖压释放后价值修复概率增加，加仓摊低成本
2021-01-28,RandomAgent,000333,SELL,100,95.16,9516.0,60783.0,98355.0,-1645.0,-0.01645,SELL 100 000333 @ 95.16；随机非共识策略：000333近期弱势，预期继续回调，止盈出局。
2021-01-28,TruthfulReporterAgent,002415,BUY,100,63.95,6395.0,82409.0,101594.0,1594.0,0.01594,BUY 100 002415 @ 63.95；动量共识强化，量能放大，社交信号一致，加仓跟随。
2021-01-28,PersuaderAgent,002415,BUY,100,69.08,6908.0,62229.0,105141.0,5141.0,0.05141,BUY 100 002415 @ 69.08；动量共识加强，多个Agent买入确认，跟随加仓。
2021-01-28,FreeRiderAgent,002415,BUY,100,63.95,6395.0,76791.0,98819.0,-1181.0,-0.01181,BUY 100 002415 @ 63.95；跟随社交共识与动量趋势，多位Agent买入确认，量能放大，继续加仓
2021-01-28,CommitteeTeamAgent,002415,BUY,100,63.95,6395.0,85965.13,101598.13,1598.13,0.0159813,BUY 100 002415 @ 63.95；动量趋势持续，量能放大，多个Agent买入确认，社交共识强化，综合信号平衡后加仓
2021-01-28,DynamicTeamAgent,002415,BUY,100,63.95,6395.0,13523.78,103939.68,3939.68,0.039396799999999996,BUY 100 002415 @ 63.95；动量趋势持续，社交共识强化，加仓跟随
2021-01-28,SocialGraphAgent,002415,BUY,100,63.95,6395.0,70921.45,99005.35,-994.65,-0.0099465,BUY 100 002415 @ 63.95；社交共识强化动量，加仓跟随
